start_year,cds14,enr_9_12_total,race_hisp_pct,race_white_pct,race_asian_incl_fil_pct,race_black_pct,race_urg_pct,race_asian_only_pct
2024,37681063731023,932.0,44.53,37.23,9.76,1.61,47.42,6.33
2024,37681063732054,269.0,94.05,4.09,0.37,1.12,95.17,0.0
2024,37681063732062,1656.0,80.56,11.59,4.77,1.63,82.79,3.02
2024,37681063735313,1788.0,89.93,4.47,2.96,1.51,91.83,1.45
2024,37681220000001,3.0,100.0,0.0,0.0,0.0,100.0,0.0
2024,37681223730967,74.0,62.16,28.38,0.0,1.35,63.51,0.0
2024,37681223732179,1853.0,69.51,21.96,1.4,0.65,70.32,1.08
2024,37681223732195,69.0,82.61,13.04,0.0,0.0,82.61,0.0
2024,37681300000001,75.0,14.67,52.0,2.67,18.67,34.67,1.33
2024,37681300128793,68.0,42.65,41.18,2.94,10.29,52.94,0.0
2024,37681300128819,21.0,42.86,23.81,0.0,28.57,71.43,0.0
2024,37681300132548,127.0,40.16,48.82,1.57,2.36,43.31,0.79
2024,37681300139063,165.0,69.7,19.39,0.0,3.03,74.55,0.0
2024,37681303730066,1728.0,21.24,65.97,7.06,1.74,23.09,6.42
2024,37681303730702,1624.0,35.22,48.15,6.1,0.99,36.39,4.13
2024,37681303731262,2198.0,52.27,31.16,2.59,5.23,57.64,1.55
2024,37681303731486,34.0,35.29,47.06,0.0,11.76,50.0,0.0
2024,37681303731536,37.0,13.51,72.97,0.0,0.0,13.51,0.0
2024,37681303731692,1701.0,40.74,37.21,7.05,9.23,50.03,6.17
2024,37681303731809,1810.0,38.34,48.45,3.15,1.6,41.44,2.38
2024,37681303732336,2331.0,38.74,48.52,4.03,1.72,41.91,3.0
2024,37681303732559,45.0,48.89,31.11,0.0,15.56,64.44,0.0
2024,37681303732625,2172.0,45.81,32.69,5.11,7.92,54.05,3.73
2024,37681303732732,2554.0,47.02,24.2,6.46,10.61,57.79,4.78
2024,37681303734548,1543.0,67.92,10.82,5.31,9.79,78.03,1.81
2024,37681303734761,1539.0,67.84,6.63,5.59,12.48,80.51,2.53
2024,37681303737905,1620.0,32.65,53.52,4.2,1.42,34.51,2.65
2024,37681556117303,41.0,26.83,65.85,0.0,2.44,29.27,0.0
2024,37681630128421,61.0,49.18,24.59,1.64,14.75,65.57,0.0
2024,37681630137109,408.0,41.91,43.38,2.21,5.64,49.26,1.47
2024,37681630138628,12.0,41.67,41.67,8.33,0.0,41.67,8.33
2024,37681630139402,213.0,43.66,55.4,0.0,0.94,44.6,0.0
2024,37681633731239,101.0,43.56,36.63,2.97,1.98,48.51,1.98
2024,37681713733219,112.0,44.64,41.07,0.89,3.57,50.89,0.89
2024,37681893731072,164.0,25.0,69.51,0.61,1.22,26.83,0.61
2024,37682130000001,3.0,33.33,66.67,0.0,0.0,33.33,0.0
2024,37682130123224,403.0,47.89,32.75,3.47,5.21,53.1,2.23
2024,37682130127084,189.0,62.96,22.22,2.12,6.35,69.31,1.06
2024,37682130129668,217.0,13.82,61.75,1.38,3.69,26.73,1.38
2024,37682130136978,222.0,34.23,46.85,1.8,4.05,39.19,0.9
2024,37682130138636,58.0,34.48,51.72,1.72,0.0,36.21,1.72
2024,37682133730934,13.0,84.62,15.38,0.0,0.0,84.62,0.0
2024,37682133730991,29.0,62.07,27.59,0.0,0.0,62.07,0.0
2024,37682133734878,412.0,63.35,30.1,0.24,1.46,66.5,0.0
2024,37682960000001,45.0,17.78,33.33,33.33,0.0,20.0,31.11
2024,37682960118935,2557.0,8.64,35.55,44.47,1.17,9.93,39.07
2024,37682960141390,88.0,20.45,44.32,23.86,1.14,21.59,21.59
2024,37682963730074,1800.0,20.0,36.61,26.11,3.06,23.17,16.83
2024,37682963730819,2210.0,19.91,40.72,24.43,2.44,22.53,17.96
2024,37682963731528,2116.0,12.24,33.03,42.2,1.04,13.37,35.44
2024,37682963735842,216.0,32.87,37.04,15.28,3.7,36.57,10.19
2024,37682963735867,2101.0,29.94,50.79,7.14,1.09,31.18,4.66
2024,37683040000001,2.0,0.0,50.0,0.0,0.0,0.0,0.0
2024,37683040102178,23.0,30.43,52.17,0.0,4.35,34.78,0.0
2024,37683040131250,87.0,27.59,62.07,3.45,0.0,28.74,2.3
2024,37683043735958,92.0,56.52,34.78,0.0,1.09,57.61,0.0
2024,37683043735974,1404.0,45.37,47.44,0.64,0.43,46.44,0.28
2024,37683046105563,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,37683380000001,141.0,38.3,33.33,7.09,13.48,52.48,5.67
2024,37683380106732,359.0,54.87,23.68,9.75,6.13,61.28,5.29
2024,37683380106799,54.0,40.74,31.48,3.7,9.26,51.85,3.7
2024,37683380107078,349.0,59.6,11.46,11.17,8.31,68.48,8.31
2024,37683380107086,313.0,53.99,10.22,17.57,8.31,62.62,12.14
2024,37683380107094,339.0,55.16,10.62,16.52,10.91,66.37,12.09
2024,37683380107102,297.0,55.56,12.79,15.82,9.09,64.65,11.78
2024,37683380107177,1318.0,44.46,2.12,16.08,33.76,78.45,15.17
2024,37683380107219,1602.0,66.1,17.29,2.37,7.74,73.91,1.19
2024,37683380107482,119.0,36.97,42.86,0.84,5.04,42.02,0.84
2024,37683380108787,355.0,60.56,22.25,5.92,6.2,68.45,3.94
2024,37683380114025,1487.0,68.59,1.41,4.84,19.37,88.03,3.56
2024,37683380114462,535.0,76.45,2.43,2.99,12.71,89.35,1.87
2024,37683380118315,138.0,57.25,23.19,3.62,6.52,63.77,2.17
2024,37683380118851,226.0,97.79,0.0,0.0,1.33,99.56,0.0
2024,37683380119610,626.0,94.09,0.8,1.76,2.88,97.28,1.6
2024,37683380122788,247.0,17.0,58.3,4.86,12.55,29.96,3.24
2024,37683380124347,83.0,40.96,25.3,6.02,25.3,66.27,6.02
2024,37683380126938,31.0,38.71,16.13,9.68,9.68,48.39,6.45
2024,37683380127647,360.0,91.94,1.94,1.67,1.67,93.89,0.83
2024,37683380131979,162.0,63.58,6.79,6.17,14.81,80.25,3.09
2024,37683380135913,51.0,74.51,9.8,5.88,3.92,78.43,0.0
2024,37683380136663,86.0,73.26,2.33,3.49,17.44,90.7,3.49
2024,37683380140319,543.0,95.76,1.1,0.0,2.03,97.79,0.0
2024,37683383730173,1183.0,37.45,29.16,10.99,7.78,45.82,7.19
2024,37683383730181,2187.0,26.02,10.61,45.4,4.57,30.96,22.82
2024,37683383730231,293.0,69.62,8.87,6.14,8.19,78.16,3.07
2024,37683383730314,1465.0,39.86,34.2,10.85,3.07,43.21,9.42
2024,37683383730363,36.0,47.22,13.89,16.67,19.44,66.67,11.11
2024,37683383730371,731.0,46.24,17.78,19.56,5.2,51.71,0.82
2024,37683383730751,122.0,11.48,59.02,13.93,0.0,11.48,12.3
2024,37683383730884,1890.0,13.76,36.19,35.45,1.59,15.5,30.63
2024,37683383730959,1162.0,60.93,21.0,2.93,8.0,69.45,1.2
2024,37683383731056,437.0,60.41,11.9,8.92,13.5,74.14,5.49
2024,37683383731130,10.0,60.0,0.0,10.0,20.0,80.0,0.0
2024,37683383731189,461.0,58.57,1.74,16.49,22.99,81.56,16.27
2024,37683383731213,823.0,48.36,36.82,4.37,1.82,50.55,2.79
2024,37683383731247,412.0,52.43,26.46,9.71,8.01,60.68,7.28
2024,37683383731395,310.0,51.61,32.26,2.58,6.13,57.74,1.94
2024,37683383732781,2485.0,31.55,39.28,14.04,5.71,37.38,12.64
2024,37683383732997,2011.0,74.34,2.14,12.53,8.55,82.99,11.69
2024,37683383733508,1174.0,25.3,54.94,7.84,0.77,26.41,7.07
2024,37683383733698,780.0,63.46,12.44,4.87,9.1,72.56,3.33
2024,37683383734431,1240.0,36.85,43.95,4.68,2.82,39.76,3.95
2024,37683383734654,1591.0,49.97,2.01,27.78,12.19,62.35,2.89
2024,37683383735750,1724.0,34.92,49.65,3.83,2.49,37.59,2.55
2024,37683383737962,226.0,85.4,4.42,0.44,5.75,91.15,0.44
2024,37683386040083,63.0,58.73,12.7,1.59,17.46,76.19,0.0
2024,37683386061964,673.0,57.8,1.34,23.03,12.63,70.43,6.54
2024,37683460000000,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,37683460000001,19.0,15.79,57.89,5.26,0.0,15.79,5.26
2024,37683460106328,2147.0,8.57,34.56,46.11,0.51,9.18,44.9
2024,37683463730033,2536.0,16.88,52.6,18.1,1.26,18.18,17.07
2024,37683463731007,1774.0,17.93,69.5,4.06,1.07,19.39,3.61
2024,37683463737384,87.0,28.74,56.32,5.75,2.3,31.03,5.75
2024,37683463737418,1843.0,25.45,61.37,4.02,0.38,26.04,3.31
2024,37684030125401,231.0,51.08,27.27,4.76,11.26,62.77,3.46
2024,37684036120893,1226.0,55.3,23.9,6.44,8.73,64.68,4.32
2024,37684110000000,687.0,72.34,13.39,5.09,3.06,76.86,1.16
2024,37684110000001,55.0,56.36,14.55,9.09,10.91,69.09,1.82
2024,37684110111831,2289.0,47.18,12.58,24.51,8.04,55.48,3.93
2024,37684110115873,65.0,58.46,23.08,10.77,3.08,63.08,3.08
2024,37684110140939,499.0,75.35,10.62,4.81,5.01,80.96,1.4
2024,37684113730124,1563.0,87.72,6.72,2.37,1.47,89.32,0.06
2024,37684113730405,1960.0,64.59,17.45,9.69,2.86,67.81,2.24
2024,37684113730801,1363.0,87.01,5.8,4.26,1.54,88.99,1.69
2024,37684113730843,2557.0,51.43,19.01,17.91,3.95,55.81,4.54
2024,37684113731064,1864.0,85.84,7.62,2.58,2.04,88.14,0.75
2024,37684113731155,57.0,56.14,29.82,3.51,3.51,59.65,1.75
2024,37684113731304,171.0,84.8,3.51,0.0,10.53,95.32,0.0
2024,37684113731460,20.0,55.0,20.0,0.0,10.0,65.0,0.0
2024,37684113731502,1941.0,89.44,3.3,2.94,2.22,91.81,0.46
2024,37684113731627,2440.0,49.8,12.09,24.71,6.27,56.35,4.84
2024,37684113732047,269.0,77.32,12.64,1.49,4.09,82.16,0.37
2024,37684113732849,1771.0,78.83,13.38,2.99,1.69,80.91,1.24
2024,37684113733953,1216.0,72.04,15.87,5.51,2.47,74.67,0.41
2024,37684113738226,2290.0,76.99,6.55,12.97,1.48,78.69,1.4
2024,37684113738234,1568.0,80.29,7.59,5.68,2.55,83.48,1.08
2024,37684116059778,259.0,64.09,6.18,22.01,1.93,66.8,2.32
2024,37684520000001,14.0,35.71,57.14,0.0,7.14,42.86,0.0
2024,37684520106120,1174.0,69.25,7.58,1.02,13.12,83.13,0.94
2024,37684520114264,145.0,65.52,22.07,0.0,1.38,67.59,0.0
2024,37684520115451,146.0,90.41,6.16,1.37,1.37,91.78,0.68
2024,37684520118430,1670.0,40.48,40.12,7.54,2.22,43.05,4.49
2024,37684520124917,49.0,71.43,18.37,4.08,0.0,73.47,2.04
2024,37684520126300,58.0,62.07,25.86,1.72,3.45,65.52,1.72
2024,37684523730207,103.0,66.99,28.16,0.0,1.94,68.93,0.0
2024,37684523730728,1949.0,66.85,21.24,4.05,1.64,68.91,2.92
2024,37684523730942,483.0,74.53,13.46,3.52,0.62,75.57,1.24
2024,37684523732039,90.0,90.0,4.44,2.22,1.11,91.11,1.11
2024,37684523738705,1746.0,85.62,8.53,1.37,1.26,87.0,0.63
2024,37735510000000,2.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,37735510000001,15.0,20.0,60.0,0.0,6.67,33.33,0.0
2024,37735510127423,1289.0,25.6,48.64,13.42,1.16,26.76,11.56
2024,37735513730017,38.0,60.53,28.95,0.0,0.0,60.53,0.0
2024,37735513730694,2336.0,25.43,61.69,2.78,1.58,27.23,2.18
2024,37735513731163,38.0,18.42,71.05,0.0,7.89,26.32,0.0
2024,37735690000001,11.0,36.36,36.36,9.09,9.09,45.45,9.09
2024,37735690136267,771.0,32.17,53.44,2.59,1.56,33.85,1.43
2024,37735690140079,172.0,56.4,25.0,4.65,4.65,61.05,2.33
2024,37735690140343,55.0,67.27,14.55,9.09,5.45,72.73,3.64
2024,37735693731221,419.0,69.21,15.51,0.95,5.73,75.18,0.48
2024,37735693735206,1948.0,63.35,20.33,2.0,4.47,68.33,0.92
2024,37735693739018,2463.0,62.44,17.58,6.37,3.9,66.5,3.0
2024,37735693739026,119.0,80.67,12.61,0.0,1.68,82.35,0.0
2024,37737910000001,13.0,23.08,46.15,7.69,0.0,23.08,7.69
2024,37737910105726,2751.0,55.73,28.21,7.85,0.84,56.74,4.91
2024,37737910138222,57.0,43.86,43.86,0.0,0.0,45.61,0.0
2024,37737913730215,192.0,62.5,23.44,5.73,3.12,65.62,4.69
2024,37737913730793,90.0,63.33,31.11,2.22,1.11,64.44,1.11
2024,37737913737632,3067.0,42.0,41.77,7.53,1.3,43.4,6.0
2024,37754160132472,169.0,47.34,33.14,3.55,4.14,53.25,2.96
2024,37754160138651,250.0,47.2,27.6,1.6,6.8,55.6,1.2
2024,37754160139378,83.0,34.94,49.4,4.82,3.61,38.55,3.61
2024,37754160139386,219.0,33.79,38.36,13.24,2.74,36.53,10.05
2024,37754160139451,637.0,50.55,26.53,1.26,11.93,63.74,1.1
2024,37754163730975,63.0,38.1,17.46,1.59,3.17,73.02,0.0
2024,37754166119275,51.0,7.84,3.92,0.0,0.0,92.16,0.0
2024,37756140000001,3.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,37756143731114,1075.0,63.26,20.56,1.86,0.65,71.72,1.49
2024,37756143731312,78.0,70.51,5.13,0.0,1.28,83.33,0.0
2024,37756143731601,38.0,63.16,13.16,0.0,2.63,78.95,0.0
2024,37764710000000,2.0,100.0,0.0,0.0,0.0,100.0,0.0
2024,37764710114678,626.0,76.04,6.23,12.78,1.92,78.43,1.92
2024,37764710114694,409.0,51.34,31.3,10.02,2.44,55.26,7.33
2024,37764710137067,435.0,38.85,37.93,14.71,3.68,42.99,11.26
2024,37768510000001,3.0,0.0,33.33,33.33,0.0,33.33,33.33
2024,37768510129320,342.0,53.51,23.1,2.34,1.75,64.91,1.17
2024,37770990136077,257.0,57.98,24.51,2.72,7.39,65.76,1.56
2024,37771070136473,337.0,79.82,4.45,2.97,8.31,89.02,0.59
2024,38103893830361,16.0,43.75,0.0,0.0,25.0,68.75,0.0
2024,38103893830395,67.0,97.01,0.0,0.0,2.99,100.0,0.0
2024,38103893830445,60.0,35.0,6.67,1.67,36.67,76.67,1.67
2024,38103896069561,83.0,22.89,16.87,33.73,13.25,36.14,31.33
2024,38684780000000,2.0,50.0,0.0,0.0,0.0,50.0,0.0
2024,38684780000001,90.0,28.89,24.44,20.0,14.44,43.33,15.56
2024,38684780101774,201.0,76.62,7.46,1.49,9.45,86.57,1.0
2024,38684780102103,176.0,72.73,2.27,8.52,9.09,81.82,4.55
2024,38684780107300,397.0,83.63,2.27,1.76,6.05,89.92,0.5
2024,38684780118141,3447.0,61.71,8.79,1.39,20.16,83.09,0.99
2024,38684780119875,382.0,84.03,6.28,8.64,0.52,84.55,8.12
2024,38684780119958,123.0,52.85,13.82,18.7,6.5,59.35,14.63
2024,38684780127530,196.0,60.71,1.53,2.04,27.55,88.27,0.51
2024,38684783830031,198.0,60.61,7.07,8.59,17.17,78.79,8.59
2024,38684783830064,174.0,54.6,4.02,4.6,18.39,72.99,2.3
2024,38684783830197,235.0,31.91,22.13,9.79,17.02,49.79,9.36
2024,38684783830205,522.0,25.86,15.33,35.25,11.49,37.36,32.18
2024,38684783830254,1047.0,45.65,1.43,37.34,7.83,53.58,27.89
2024,38684783830288,1238.0,34.57,3.55,49.35,5.65,40.31,41.92
2024,38684783830387,680.0,22.65,37.06,17.35,3.82,27.06,14.26
2024,38684783830403,475.0,77.47,0.0,8.63,8.0,86.11,7.37
2024,38684783830429,47.0,40.43,12.77,6.38,40.43,80.85,4.26
2024,38684783830437,464.0,42.24,28.66,7.54,13.15,55.82,5.39
2024,38684783831765,1750.0,32.91,8.0,47.94,4.51,37.54,42.74
2024,38684783833241,2074.0,26.42,9.55,48.55,5.98,32.55,44.36
2024,38684783833407,2571.0,17.19,15.44,52.39,2.26,19.56,46.87
2024,38684783834082,993.0,70.8,6.55,6.95,10.27,81.37,4.13
2024,38684783834769,460.0,78.26,3.48,5.0,7.17,85.65,1.09
2024,38684783839081,2068.0,20.16,13.44,50.97,4.16,24.52,47.97
2024,39103970000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,39103970120717,1351.0,63.58,10.07,7.77,13.18,77.2,6.66
2024,39103973930195,44.0,52.27,15.91,2.27,22.73,75.0,2.27
2024,39103973930468,952.0,62.29,9.66,6.51,13.55,76.47,5.78
2024,39103973930476,1002.0,71.76,12.08,4.89,6.59,78.44,3.89
2024,39103976069215,207.0,44.44,20.77,22.22,7.73,52.66,14.98
2024,39685020126011,41.0,24.39,68.29,0.0,2.44,26.83,0.0
2024,39685023930054,21.0,80.95,19.05,0.0,0.0,80.95,0.0
2024,39685023932308,815.0,52.52,41.6,1.96,0.86,53.87,1.1
2024,39685690000000,2.0,100.0,0.0,0.0,0.0,100.0,0.0
2024,39685690000001,13.0,23.08,30.77,7.69,15.38,38.46,7.69
2024,39685693933793,156.0,67.31,8.33,7.69,13.46,81.41,5.13
2024,39685693933801,2801.0,53.73,15.35,13.25,11.46,65.48,10.17
2024,39685770118307,27.0,85.19,14.81,0.0,0.0,85.19,0.0
2024,39685773933959,743.0,65.81,29.07,2.02,0.27,67.97,1.48
2024,39685850000001,39.0,33.33,33.33,10.26,20.51,53.85,7.69
2024,39685850101956,694.0,48.13,6.34,29.97,6.48,54.61,25.36
2024,39685850102657,6.0,50.0,33.33,16.67,0.0,50.0,16.67
2024,39685850108225,1644.0,38.26,4.32,42.7,9.25,47.93,37.53
2024,39685850122580,289.0,41.18,30.8,19.03,3.46,47.06,17.65
2024,39685850139261,101.0,26.73,38.61,24.75,2.97,30.69,21.78
2024,39685853930237,1925.0,41.71,9.92,25.56,15.58,57.82,17.77
2024,39685853930278,141.0,44.68,8.51,19.15,21.28,65.96,14.18
2024,39685853930344,127.0,53.54,18.11,17.32,5.51,59.84,16.54
2024,39685853930443,343.0,25.66,9.33,54.23,4.37,30.32,42.86
2024,39685853934759,2058.0,64.67,18.08,12.15,1.55,66.47,10.98
2024,39685853934767,126.0,64.29,22.22,4.76,3.17,68.25,3.97
2024,39685853934783,1952.0,50.82,39.7,4.51,0.61,51.69,3.89
2024,39685930000001,16.0,31.25,25.0,6.25,37.5,68.75,0.0
2024,39685930101576,1164.0,53.87,3.87,19.5,16.49,70.79,11.77
2024,39685930112565,105.0,71.43,4.76,4.76,12.38,83.81,1.9
2024,39685930116376,1486.0,55.32,8.88,23.96,6.59,62.25,12.99
2024,39685933930310,1670.0,44.01,18.86,27.6,4.43,48.56,21.02
2024,39685933930328,30.0,76.67,3.33,6.67,13.33,90.0,6.67
2024,39685933932001,1524.0,64.63,22.57,7.09,2.17,67.19,4.27
2024,39685933935103,1907.0,62.51,17.62,11.12,4.14,66.96,8.08
2024,39685933935111,140.0,65.0,15.71,6.43,7.14,72.86,5.71
2024,39686270126755,359.0,67.97,7.8,8.36,9.75,78.55,6.96
2024,39686270127191,1071.0,37.35,24.46,15.87,11.76,49.39,13.26
2024,39686270129916,108.0,20.37,41.67,25.93,4.63,27.78,24.07
2024,39686270133116,313.0,48.24,19.49,10.54,14.06,62.94,8.31
2024,39686270136028,125.0,64.0,13.6,7.2,7.2,71.2,5.6
2024,39686270136135,282.0,50.71,26.24,9.57,5.67,56.74,7.8
2024,39686276119309,294.0,54.76,28.57,3.4,4.42,59.86,1.36
2024,39686500125849,774.0,25.58,36.82,9.17,10.08,36.69,7.24
2024,39686500128215,16.0,50.0,37.5,12.5,0.0,50.0,6.25
2024,39686503935756,1051.0,39.2,46.34,7.9,0.95,40.63,6.28
2024,39686760000001,38.0,42.11,23.68,10.53,21.05,63.16,5.26
2024,39686760108159,2021.0,57.6,2.77,23.95,9.9,68.04,18.95
2024,39686760115402,200.0,92.0,1.0,2.5,4.5,96.5,0.0
2024,39686760118497,408.0,67.65,2.94,7.6,13.48,81.37,5.39
2024,39686760119743,428.0,46.03,4.44,44.16,2.1,48.83,34.58
2024,39686760119784,191.0,78.01,6.81,4.19,5.76,85.34,3.66
2024,39686760120733,229.0,63.32,8.73,13.97,5.24,68.56,6.11
2024,39686760123802,410.0,77.56,3.66,11.95,4.88,82.93,8.29
2024,39686760124248,199.0,68.34,7.04,15.08,4.52,73.87,10.05
2024,39686760139865,101.0,66.34,2.97,8.91,15.84,82.18,7.92
2024,39686763930211,178.0,71.91,2.81,3.37,15.73,88.76,2.81
2024,39686763930427,358.0,87.99,2.51,6.42,1.4,89.66,4.75
2024,39686763932100,2355.0,73.93,1.02,10.49,10.62,85.14,4.25
2024,39686763932654,2004.0,84.88,3.19,4.54,4.64,90.12,3.39
2024,39686763937406,1677.0,67.02,4.77,9.06,12.46,80.86,6.98
2024,39686766095236,35.0,54.29,5.71,14.29,20.0,74.29,8.57
2024,39686766104368,112.0,66.07,10.71,12.5,5.36,72.32,9.82
2024,39754990000001,19.0,31.58,15.79,15.79,26.32,57.89,15.79
2024,39754990102392,436.0,55.5,18.12,16.51,4.59,60.09,12.61
2024,39754990114140,121.0,64.46,15.7,5.79,7.44,72.73,4.96
2024,39754990119040,1587.0,33.9,16.26,36.61,6.05,40.39,28.54
2024,39754990139949,252.0,50.4,17.86,15.48,8.33,58.73,12.7
2024,39754993930302,1920.0,58.13,11.46,20.36,4.64,63.18,13.96
2024,39754993930393,18.0,55.56,16.67,0.0,22.22,77.78,0.0
2024,39754993938008,1739.0,55.26,20.64,14.38,3.68,59.46,10.35
2024,39767600000001,3.0,100.0,0.0,0.0,0.0,100.0,0.0
2024,39767600128967,2428.0,12.31,13.18,61.99,5.27,18.2,53.83
2024,39773880141242,512.0,29.88,8.01,47.85,10.94,41.8,29.3
2024,40104050101725,241.0,88.8,6.22,1.66,2.07,90.87,1.24
2024,40104054030078,11.0,45.45,45.45,0.0,9.09,54.55,0.0
2024,40104054030250,73.0,63.01,27.4,1.37,1.37,64.38,1.37
2024,40104056106769,7.0,42.86,57.14,0.0,0.0,42.86,0.0
2024,40687000000001,2.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,40687004030102,159.0,25.16,67.92,1.89,0.63,26.42,0.63
2024,40687004030151,55.0,38.18,60.0,0.0,0.0,38.18,0.0
2024,40687004030755,1157.0,31.72,60.41,1.82,1.47,33.79,0.52
2024,40687590000001,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,40687590125328,318.0,38.99,51.57,2.2,0.63,40.25,1.26
2024,40687590140194,90.0,35.56,48.89,1.11,1.11,38.89,0.0
2024,40687594030268,819.0,66.3,27.59,1.22,0.61,67.16,0.73
2024,40687594030557,2011.0,42.12,48.28,2.98,0.55,42.86,1.49
2024,40687594033205,96.0,66.67,28.12,2.08,0.0,67.71,2.08
2024,40688090000001,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,40688090118695,21.0,47.62,33.33,9.52,0.0,47.62,4.76
2024,40688094030045,62.0,51.61,38.71,1.61,1.61,54.84,1.61
2024,40688094034807,751.0,32.09,56.99,4.79,0.27,32.89,1.07
2024,40688094036703,1678.0,31.17,56.62,4.29,1.07,32.48,3.58
2024,40688334037008,83.0,87.95,10.84,0.0,1.2,89.16,0.0
2024,40688410000001,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,40688414030128,13.0,53.85,7.69,0.0,0.0,53.85,0.0
2024,40688414030185,96.0,35.42,50.0,1.04,0.0,37.5,1.04
2024,40688414037701,725.0,24.55,64.69,0.83,0.14,25.24,0.83
2024,40754570000001,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,40754570119354,137.0,61.31,33.58,0.0,0.0,61.31,0.0
2024,40754574035754,1986.0,57.3,36.76,1.31,1.16,58.71,0.86
2024,40754574035762,171.0,78.36,17.54,0.0,1.75,80.12,0.0
2024,40754576108377,2.0,50.0,50.0,0.0,0.0,50.0,0.0
2024,40754654030144,5.0,60.0,40.0,0.0,0.0,60.0,0.0
2024,40754654032009,159.0,79.25,16.98,0.63,0.0,79.25,0.63
2024,41104130000001,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,41104130113332,11.0,81.82,9.09,0.0,0.0,81.82,0.0
2024,41104130117143,5.0,60.0,0.0,0.0,40.0,100.0,0.0
2024,41104130135269,108.0,99.07,0.0,0.0,0.0,99.07,0.0
2024,41104134130076,13.0,76.92,0.0,7.69,0.0,76.92,0.0
2024,41104136069363,22.0,31.82,13.64,50.0,0.0,31.82,27.27
2024,41688900000000,6.0,50.0,50.0,0.0,0.0,50.0,0.0
2024,41688900000001,4.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,41688904130027,25.0,80.0,16.0,0.0,0.0,80.0,0.0
2024,41688904132817,911.0,50.82,41.6,2.63,0.22,51.04,1.98
2024,41688906043632,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,41688906043665,3.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,41689160112284,443.0,44.47,22.8,14.45,9.03,54.18,12.19
2024,41689240000000,43.0,32.56,11.63,48.84,0.0,32.56,18.6
2024,41689240000001,22.0,27.27,36.36,22.73,0.0,27.27,13.64
2024,41689240127548,458.0,27.95,3.49,57.21,0.87,28.82,23.8
2024,41689244133393,1072.0,50.84,3.82,37.78,2.15,52.99,9.51
2024,41689244135075,471.0,25.05,23.99,37.79,1.49,26.75,17.41
2024,41689244137535,740.0,28.51,42.43,12.43,0.95,30.0,5.95
2024,41689244137592,89.0,61.8,11.24,16.85,2.25,64.04,2.25
2024,41689244137790,1278.0,29.58,6.65,57.82,0.7,30.44,25.2
2024,41689404135331,81.0,77.78,22.22,0.0,0.0,77.78,0.0
2024,41690470000001,39.0,35.9,38.46,17.95,2.56,38.46,15.38
2024,41690470129759,567.0,14.46,41.27,24.69,1.23,15.7,22.22
2024,41690470135814,123.0,75.61,5.69,5.69,0.81,76.42,2.44
2024,41690470142497,54.0,100.0,0.0,0.0,0.0,100.0,0.0
2024,41690474130217,1658.0,27.14,26.18,33.41,0.6,27.74,29.49
2024,41690474130472,1583.0,19.96,40.75,26.85,0.51,20.47,23.88
2024,41690474130738,1061.0,55.14,16.49,17.25,0.75,55.89,8.58
2024,41690474133070,1585.0,37.67,31.04,19.75,1.01,38.8,15.46
2024,41690474134557,1115.0,20.27,10.76,58.74,0.27,20.54,49.69
2024,41690474136370,1557.0,47.53,15.99,26.08,0.96,48.49,22.67
2024,41690620000000,71.0,56.34,25.35,8.45,1.41,57.75,7.04
2024,41690620000001,26.0,34.62,38.46,19.23,3.85,38.46,19.23
2024,41690620112722,293.0,82.94,7.85,4.1,1.02,83.96,3.41
2024,41690620119503,224.0,93.75,1.79,0.45,0.0,93.75,0.0
2024,41690620126722,278.0,90.29,0.72,0.36,2.52,94.24,0.36
2024,41690620138420,212.0,60.85,22.17,5.19,2.36,63.21,4.25
2024,41690620139915,194.0,95.36,0.52,0.52,2.58,97.94,0.52
2024,41690624130993,2360.0,15.25,40.68,33.14,1.1,17.08,30.64
2024,41690624133716,2158.0,42.54,34.62,8.34,3.2,47.41,7.83
2024,41690624135687,175.0,88.0,3.43,0.57,1.71,90.29,0.57
2024,41690624136693,1854.0,61.11,29.29,4.48,0.81,62.51,3.83
2024,41690624138053,1660.0,53.01,34.64,5.3,1.14,54.7,4.52
2024,41690700000000,3.0,66.67,0.0,0.0,0.0,66.67,0.0
2024,41690700000001,10.0,40.0,20.0,20.0,0.0,40.0,0.0
2024,41690704130324,130.0,67.69,10.0,15.38,0.0,68.46,6.15
2024,41690704132551,1053.0,37.89,6.17,47.67,0.57,38.65,15.57
2024,41690704137279,1239.0,62.71,4.84,25.83,1.29,64.33,10.49
2024,42104214230157,30.0,90.0,6.67,0.0,0.0,90.0,0.0
