entry,campus,cohort,group_type,subgroup,band,band_lo,band_hi,denom,n_first,n_second,n_third,r_first_pct,r_second_pct,r_third_pct
FR,Merced,2012,ethnicity,white,2,3.52,3.81,40,19,9,3,47.5,22.5,7.5
FR,Merced,2012,ethnicity,white,3,3.81,4.0,13,10,3,0,76.92,23.08,0.0
FR,Merced,2012,first_gen_status,first_gen,1,1.02,3.52,751,276,167,28,36.75,22.24,3.73
FR,Merced,2012,first_gen_status,first_gen,2,3.52,3.81,164,61,50,7,37.2,30.49,4.27
FR,Merced,2012,first_gen_status,first_gen,3,3.81,4.0,63,30,18,2,47.62,28.57,3.17
FR,Merced,2012,first_gen_status,not_first_gen,1,1.02,3.52,389,168,101,18,43.19,25.96,4.63
FR,Merced,2012,first_gen_status,not_first_gen,2,3.52,3.81,80,37,26,5,46.25,32.5,6.25
FR,Merced,2012,first_gen_status,not_first_gen,3,3.81,4.0,21,9,8,1,42.86,38.1,4.76
FR,Merced,2012,overall,overall,1,1.02,3.52,1158,453,270,47,39.12,23.32,4.06
FR,Merced,2012,overall,overall,2,3.52,3.81,248,98,78,14,39.52,31.45,5.65
FR,Merced,2012,overall,overall,3,3.81,4.0,87,39,28,3,44.83,32.18,3.45
FR,Merced,2012,pell_status,non_pell,1,1.02,3.52,376,153,87,10,40.69,23.14,2.66
FR,Merced,2012,pell_status,non_pell,2,3.52,3.81,71,33,21,3,46.48,29.58,4.23
FR,Merced,2012,pell_status,non_pell,3,3.81,4.0,14,5,5,0,35.71,35.71,0.0
FR,Merced,2012,pell_status,pell,1,1.02,3.52,782,300,183,37,38.36,23.4,4.73
FR,Merced,2012,pell_status,pell,2,3.52,3.81,177,65,57,11,36.72,32.2,6.21
FR,Merced,2012,pell_status,pell,3,3.81,4.0,73,34,23,3,46.58,31.51,4.11
FR,Merced,2013,ethnicity,aian,1,1.21,3.57,7,2,2,1,28.57,28.57,14.29
FR,Merced,2013,ethnicity,aian,2,3.57,3.84,2,1,0,0,50.0,0.0,0.0
FR,Merced,2013,ethnicity,asian,1,1.21,3.57,315,147,74,13,46.67,23.49,4.13
FR,Merced,2013,ethnicity,asian,2,3.57,3.84,55,33,15,1,60.0,27.27,1.82
FR,Merced,2013,ethnicity,asian,3,3.84,4.0,18,10,4,0,55.56,22.22,0.0
FR,Merced,2013,ethnicity,black,1,1.21,3.57,90,34,22,1,37.78,24.44,1.11
FR,Merced,2013,ethnicity,black,2,3.57,3.84,8,5,3,0,62.5,37.5,0.0
FR,Merced,2013,ethnicity,black,3,3.84,4.0,4,4,0,0,100.0,0.0,0.0
FR,Merced,2013,ethnicity,hispanic_latino,1,1.21,3.57,663,283,136,28,42.68,20.51,4.22
FR,Merced,2013,ethnicity,hispanic_latino,2,3.57,3.84,110,54,25,1,49.09,22.73,0.91
FR,Merced,2013,ethnicity,hispanic_latino,3,3.84,4.0,52,27,12,3,51.92,23.08,5.77
FR,Merced,2013,ethnicity,international,1,1.21,3.57,76,24,23,2,31.58,30.26,2.63
FR,Merced,2013,ethnicity,international,2,3.57,3.84,13,8,3,0,61.54,23.08,0.0
FR,Merced,2013,ethnicity,international,3,3.84,4.0,5,3,2,0,60.0,40.0,0.0
FR,Merced,2013,ethnicity,white,1,1.21,3.57,142,62,31,7,43.66,21.83,4.93
FR,Merced,2013,ethnicity,white,2,3.57,3.84,36,21,8,1,58.33,22.22,2.78
FR,Merced,2013,ethnicity,white,3,3.84,4.0,16,11,4,0,68.75,25.0,0.0
FR,Merced,2013,first_gen_status,first_gen,1,1.21,3.57,892,383,178,35,42.94,19.96,3.92
FR,Merced,2013,first_gen_status,first_gen,2,3.57,3.84,162,83,41,2,51.23,25.31,1.23
FR,Merced,2013,first_gen_status,first_gen,3,3.84,4.0,76,46,17,3,60.53,22.37,3.95
FR,Merced,2013,first_gen_status,not_first_gen,1,1.21,3.57,398,169,106,17,42.46,26.63,4.27
FR,Merced,2013,first_gen_status,not_first_gen,2,3.57,3.84,68,42,15,1,61.76,22.06,1.47
FR,Merced,2013,first_gen_status,not_first_gen,3,3.84,4.0,19,11,5,0,57.89,26.32,0.0
FR,Merced,2013,overall,overall,1,1.21,3.57,1317,562,293,53,42.67,22.25,4.02
FR,Merced,2013,overall,overall,2,3.57,3.84,232,126,56,3,54.31,24.14,1.29
FR,Merced,2013,overall,overall,3,3.84,4.0,97,57,22,3,58.76,22.68,3.09
FR,Merced,2013,pell_status,non_pell,1,1.21,3.57,438,183,110,14,41.78,25.11,3.2
FR,Merced,2013,pell_status,non_pell,2,3.57,3.84,56,37,11,0,66.07,19.64,0.0
FR,Merced,2013,pell_status,non_pell,3,3.84,4.0,23,12,8,0,52.17,34.78,0.0
FR,Merced,2013,pell_status,pell,1,1.21,3.57,879,379,183,39,43.12,20.82,4.44
FR,Merced,2013,pell_status,pell,2,3.57,3.84,176,89,45,3,50.57,25.57,1.7
FR,Merced,2013,pell_status,pell,3,3.84,4.0,74,45,14,3,60.81,18.92,4.05
FR,Merced,2014,ethnicity,aian,1,0.25,3.59,5,4,1,0,80.0,20.0,0.0
FR,Merced,2014,ethnicity,aian,2,3.59,3.86,4,2,0,0,50.0,0.0,0.0
FR,Merced,2014,ethnicity,aian,3,3.86,4.0,1,1,0,0,100.0,0.0,0.0
FR,Merced,2014,ethnicity,asian,1,0.25,3.59,319,136,86,10,42.63,26.96,3.13
FR,Merced,2014,ethnicity,asian,2,3.59,3.86,81,52,14,3,64.2,17.28,3.7
FR,Merced,2014,ethnicity,asian,3,3.86,4.0,23,15,3,1,65.22,13.04,4.35
FR,Merced,2014,ethnicity,black,1,0.25,3.59,81,38,14,2,46.91,17.28,2.47
FR,Merced,2014,ethnicity,black,2,3.59,3.86,18,7,7,0,38.89,38.89,0.0
FR,Merced,2014,ethnicity,hispanic_latino,1,0.25,3.59,565,242,125,20,42.83,22.12,3.54
FR,Merced,2014,ethnicity,hispanic_latino,2,3.59,3.86,129,63,30,6,48.84,23.26,4.65
FR,Merced,2014,ethnicity,hispanic_latino,3,3.86,4.0,29,18,5,1,62.07,17.24,3.45
FR,Merced,2014,ethnicity,international,1,0.25,3.59,64,27,14,2,42.19,21.88,3.12
FR,Merced,2014,ethnicity,international,2,3.59,3.86,22,15,3,0,68.18,13.64,0.0
FR,Merced,2014,ethnicity,international,3,3.86,4.0,3,2,1,0,66.67,33.33,0.0
FR,Merced,2014,ethnicity,white,1,0.25,3.59,124,50,22,7,40.32,17.74,5.65
FR,Merced,2014,ethnicity,white,2,3.59,3.86,37,16,12,2,43.24,32.43,5.41
FR,Merced,2014,ethnicity,white,3,3.86,4.0,14,7,3,0,50.0,21.43,0.0
FR,Merced,2014,first_gen_status,first_gen,1,0.25,3.59,814,342,172,31,42.01,21.13,3.81
FR,Merced,2014,first_gen_status,first_gen,2,3.59,3.86,191,98,46,7,51.31,24.08,3.66
FR,Merced,2014,first_gen_status,first_gen,3,3.86,4.0,50,31,12,0,62.0,24.0,0.0
FR,Merced,2014,first_gen_status,not_first_gen,1,0.25,3.59,343,162,84,9,47.23,24.49,2.62
FR,Merced,2014,first_gen_status,not_first_gen,2,3.59,3.86,95,53,23,2,55.79,24.21,2.11
FR,Merced,2014,first_gen_status,not_first_gen,3,3.86,4.0,19,11,1,1,57.89,5.26,5.26
FR,Merced,2014,overall,overall,1,0.25,3.59,1179,509,264,42,43.17,22.39,3.56
FR,Merced,2014,overall,overall,2,3.59,3.86,294,155,69,11,52.72,23.47,3.74
FR,Merced,2014,overall,overall,3,3.86,4.0,71,43,13,2,60.56,18.31,2.82
FR,Merced,2014,pell_status,non_pell,1,0.25,3.59,400,173,91,13,43.25,22.75,3.25
FR,Merced,2014,pell_status,non_pell,2,3.59,3.86,101,64,19,2,63.37,18.81,1.98
FR,Merced,2014,pell_status,non_pell,3,3.86,4.0,15,9,3,0,60.0,20.0,0.0
FR,Merced,2014,pell_status,pell,1,0.25,3.59,779,336,173,29,43.13,22.21,3.72
FR,Merced,2014,pell_status,pell,2,3.59,3.86,193,91,50,9,47.15,25.91,4.66
FR,Merced,2014,pell_status,pell,3,3.86,4.0,56,34,10,2,60.71,17.86,3.57
FR,Merced,2015,ethnicity,aian,1,1.0,3.61,3,2,0,0,66.67,0.0,0.0
FR,Merced,2015,ethnicity,aian,2,3.61,3.87,2,0,0,1,0.0,0.0,50.0
FR,Merced,2015,ethnicity,aian,3,3.87,4.0,1,1,0,0,100.0,0.0,0.0
FR,Merced,2015,ethnicity,asian,1,1.0,3.61,340,186,76,8,54.71,22.35,2.35
FR,Merced,2015,ethnicity,asian,2,3.61,3.87,46,27,12,0,58.7,26.09,0.0
FR,Merced,2015,ethnicity,asian,3,3.87,4.0,28,16,7,3,57.14,25.0,10.71
FR,Merced,2015,ethnicity,black,1,1.0,3.61,78,38,9,3,48.72,11.54,3.85
FR,Merced,2015,ethnicity,black,2,3.61,3.87,14,6,4,0,42.86,28.57,0.0
FR,Merced,2015,ethnicity,black,3,3.87,4.0,3,1,2,0,33.33,66.67,0.0
FR,Merced,2015,ethnicity,hispanic_latino,1,1.0,3.61,764,323,167,35,42.28,21.86,4.58
FR,Merced,2015,ethnicity,hispanic_latino,2,3.61,3.87,130,66,34,6,50.77,26.15,4.62
FR,Merced,2015,ethnicity,hispanic_latino,3,3.87,4.0,36,27,3,0,75.0,8.33,0.0
FR,Merced,2015,ethnicity,international,1,1.0,3.61,88,45,15,4,51.14,17.05,4.55
FR,Merced,2015,ethnicity,international,2,3.61,3.87,31,19,8,0,61.29,25.81,0.0
FR,Merced,2015,ethnicity,international,3,3.87,4.0,6,4,1,1,66.67,16.67,16.67
FR,Merced,2015,ethnicity,white,1,1.0,3.61,143,70,29,6,48.95,20.28,4.2
FR,Merced,2015,ethnicity,white,2,3.61,3.87,34,17,8,2,50.0,23.53,5.88
FR,Merced,2015,ethnicity,white,3,3.87,4.0,11,5,4,0,45.45,36.36,0.0
FR,Merced,2015,first_gen_status,first_gen,1,1.0,3.61,1038,461,214,42,44.41,20.62,4.05
FR,Merced,2015,first_gen_status,first_gen,2,3.61,3.87,188,100,47,7,53.19,25.0,3.72
FR,Merced,2015,first_gen_status,first_gen,3,3.87,4.0,60,42,10,2,70.0,16.67,3.33
FR,Merced,2015,first_gen_status,not_first_gen,1,1.0,3.61,375,201,82,13,53.6,21.87,3.47
FR,Merced,2015,first_gen_status,not_first_gen,2,3.61,3.87,67,34,17,3,50.75,25.37,4.48
FR,Merced,2015,first_gen_status,not_first_gen,3,3.87,4.0,26,12,8,2,46.15,30.77,7.69
FR,Merced,2015,overall,overall,1,1.0,3.61,1436,670,299,56,46.66,20.82,3.9
FR,Merced,2015,overall,overall,2,3.61,3.87,261,137,66,10,52.49,25.29,3.83
FR,Merced,2015,overall,overall,3,3.87,4.0,87,55,18,4,63.22,20.69,4.6
FR,Merced,2015,pell_status,non_pell,1,1.0,3.61,448,235,89,16,52.46,19.87,3.57
FR,Merced,2015,pell_status,non_pell,2,3.61,3.87,87,49,19,3,56.32,21.84,3.45
FR,Merced,2015,pell_status,non_pell,3,3.87,4.0,22,12,7,1,54.55,31.82,4.55
FR,Merced,2015,pell_status,pell,1,1.0,3.61,988,435,210,40,44.03,21.26,4.05
FR,Merced,2015,pell_status,pell,2,3.61,3.87,174,88,47,7,50.57,27.01,4.02
FR,Merced,2015,pell_status,pell,3,3.87,4.0,65,43,11,3,66.15,16.92,4.62
FR,Merced,2016,ethnicity,aian,1,0.85,3.59,3,1,0,0,33.33,0.0,0.0
FR,Merced,2016,ethnicity,aian,2,3.59,3.86,1,1,0,0,100.0,0.0,0.0
FR,Merced,2016,ethnicity,asian,1,0.85,3.59,323,163,85,14,50.46,26.32,4.33
FR,Merced,2016,ethnicity,asian,2,3.59,3.86,68,44,12,1,64.71,17.65,1.47
FR,Merced,2016,ethnicity,asian,3,3.86,4.0,21,14,3,0,66.67,14.29,0.0
FR,Merced,2016,ethnicity,black,1,0.85,3.59,135,61,29,7,45.19,21.48,5.19
FR,Merced,2016,ethnicity,black,2,3.59,3.86,18,11,4,0,61.11,22.22,0.0
FR,Merced,2016,ethnicity,black,3,3.86,4.0,3,2,0,0,66.67,0.0,0.0
FR,Merced,2016,ethnicity,hispanic_latino,1,0.85,3.59,909,369,174,33,40.59,19.14,3.63
FR,Merced,2016,ethnicity,hispanic_latino,2,3.59,3.86,144,62,35,2,43.06,24.31,1.39
FR,Merced,2016,ethnicity,hispanic_latino,3,3.86,4.0,41,28,4,0,68.29,9.76,0.0
FR,Merced,2016,ethnicity,international,1,0.85,3.59,131,56,24,3,42.75,18.32,2.29
FR,Merced,2016,ethnicity,international,2,3.59,3.86,20,12,3,0,60.0,15.0,0.0
FR,Merced,2016,ethnicity,international,3,3.86,4.0,9,7,0,2,77.78,0.0,22.22
FR,Merced,2016,ethnicity,white,1,0.85,3.59,131,48,31,7,36.64,23.66,5.34
FR,Merced,2016,ethnicity,white,2,3.59,3.86,40,13,14,0,32.5,35.0,0.0
FR,Merced,2016,ethnicity,white,3,3.86,4.0,17,15,1,0,88.24,5.88,0.0
FR,Merced,2016,first_gen_status,first_gen,1,0.85,3.59,1277,541,249,42,42.36,19.5,3.29
FR,Merced,2016,first_gen_status,first_gen,2,3.59,3.86,211,99,48,3,46.92,22.75,1.42
FR,Merced,2016,first_gen_status,first_gen,3,3.86,4.0,74,58,4,1,78.38,5.41,1.35
FR,Merced,2016,first_gen_status,not_first_gen,1,0.85,3.59,330,147,82,19,44.55,24.85,5.76
FR,Merced,2016,first_gen_status,not_first_gen,2,3.59,3.86,71,42,17,0,59.15,23.94,0.0
FR,Merced,2016,first_gen_status,not_first_gen,3,3.86,4.0,17,8,5,1,47.06,29.41,5.88
FR,Merced,2016,overall,overall,1,0.85,3.59,1659,708,349,64,42.68,21.04,3.86
FR,Merced,2016,overall,overall,2,3.59,3.86,293,145,68,3,49.49,23.21,1.02
FR,Merced,2016,overall,overall,3,3.86,4.0,93,67,9,2,72.04,9.68,2.15
FR,Merced,2016,pell_status,non_pell,1,0.85,3.59,479,194,100,22,40.5,20.88,4.59
FR,Merced,2016,pell_status,non_pell,2,3.59,3.86,90,42,20,0,46.67,22.22,0.0
FR,Merced,2016,pell_status,non_pell,3,3.86,4.0,25,18,2,2,72.0,8.0,8.0
FR,Merced,2016,pell_status,pell,1,0.85,3.59,1180,514,249,42,43.56,21.1,3.56
FR,Merced,2016,pell_status,pell,2,3.59,3.86,203,103,48,3,50.74,23.65,1.48
FR,Merced,2016,pell_status,pell,3,3.86,4.0,68,49,7,0,72.06,10.29,0.0
FR,Merced,2017,ethnicity,aian,1,0.0,3.63,10,2,3,0,20.0,30.0,0.0
FR,Merced,2017,ethnicity,aian,2,3.63,3.88,2,1,0,0,50.0,0.0,0.0
FR,Merced,2017,ethnicity,aian,3,3.88,4.0,1,0,1,0,0.0,100.0,0.0
FR,Merced,2017,ethnicity,asian,1,0.0,3.63,341,186,77,10,54.55,22.58,2.93
FR,Merced,2017,ethnicity,asian,2,3.63,3.88,60,41,7,2,68.33,11.67,3.33
FR,Merced,2017,ethnicity,asian,3,3.88,4.0,33,24,7,1,72.73,21.21,3.03
FR,Merced,2017,ethnicity,black,1,0.0,3.63,143,62,27,6,43.36,18.88,4.2
FR,Merced,2017,ethnicity,black,2,3.63,3.88,14,8,2,0,57.14,14.29,0.0
FR,Merced,2017,ethnicity,black,3,3.88,4.0,2,0,2,0,0.0,100.0,0.0
FR,Merced,2017,ethnicity,hispanic_latino,1,0.0,3.63,1049,474,189,29,45.19,18.02,2.76
FR,Merced,2017,ethnicity,hispanic_latino,2,3.63,3.88,165,87,26,5,52.73,15.76,3.03
FR,Merced,2017,ethnicity,hispanic_latino,3,3.88,4.0,61,43,8,1,70.49,13.11,1.64
FR,Merced,2017,ethnicity,international,1,0.0,3.63,146,68,34,5,46.58,23.29,3.42
FR,Merced,2017,ethnicity,international,2,3.63,3.88,21,12,2,1,57.14,9.52,4.76
FR,Merced,2017,ethnicity,international,3,3.88,4.0,12,10,2,0,83.33,16.67,0.0
FR,Merced,2017,ethnicity,white,1,0.0,3.63,141,70,27,8,49.65,19.15,5.67
FR,Merced,2017,ethnicity,white,2,3.63,3.88,36,21,2,1,58.33,5.56,2.78
FR,Merced,2017,ethnicity,white,3,3.88,4.0,15,13,0,0,86.67,0.0,0.0
FR,Merced,2017,first_gen_status,first_gen,1,0.0,3.63,1408,659,264,43,46.8,18.75,3.05
FR,Merced,2017,first_gen_status,first_gen,2,3.63,3.88,224,125,29,5,55.8,12.95,2.23
FR,Merced,2017,first_gen_status,first_gen,3,3.88,4.0,90,65,14,1,72.22,15.56,1.11
FR,Merced,2017,first_gen_status,not_first_gen,1,0.0,3.63,406,198,89,14,48.77,21.92,3.45
FR,Merced,2017,first_gen_status,not_first_gen,2,3.63,3.88,77,45,10,3,58.44,12.99,3.9
FR,Merced,2017,first_gen_status,not_first_gen,3,3.88,4.0,35,25,7,1,71.43,20.0,2.86
FR,Merced,2017,overall,overall,1,0.0,3.63,1854,873,363,58,47.09,19.58,3.13
FR,Merced,2017,overall,overall,2,3.63,3.88,307,173,41,9,56.35,13.36,2.93
FR,Merced,2017,overall,overall,3,3.88,4.0,126,91,21,2,72.22,16.67,1.59
FR,Merced,2017,pell_status,non_pell,1,0.0,3.63,535,248,107,21,46.36,20.0,3.93
FR,Merced,2017,pell_status,non_pell,2,3.63,3.88,87,48,12,3,55.17,13.79,3.45
FR,Merced,2017,pell_status,non_pell,3,3.88,4.0,41,32,5,0,78.05,12.2,0.0
FR,Merced,2017,pell_status,pell,1,0.0,3.63,1319,625,256,37,47.38,19.41,2.81
FR,Merced,2017,pell_status,pell,2,3.63,3.88,220,125,29,6,56.82,13.18,2.73
FR,Merced,2017,pell_status,pell,3,3.88,4.0,85,59,16,2,69.41,18.82,2.35
FR,Merced,2018,ethnicity,aian,1,0.0,3.68,9,3,1,0,33.33,11.11,0.0
FR,Merced,2018,ethnicity,aian,2,3.68,3.9,1,1,0,0,100.0,0.0,0.0
FR,Merced,2018,ethnicity,asian,1,0.0,3.68,359,223,49,12,62.12,13.65,3.34
FR,Merced,2018,ethnicity,asian,2,3.68,3.9,70,52,11,3,74.29,15.71,4.29
FR,Merced,2018,ethnicity,asian,3,3.9,4.0,28,19,3,0,67.86,10.71,0.0
FR,Merced,2018,ethnicity,black,1,0.0,3.68,124,58,19,5,46.77,15.32,4.03
FR,Merced,2018,ethnicity,black,2,3.68,3.9,13,4,3,1,30.77,23.08,7.69
FR,Merced,2018,ethnicity,black,3,3.9,4.0,9,6,2,0,66.67,22.22,0.0
FR,Merced,2018,ethnicity,hispanic_latino,1,0.0,3.68,996,479,165,27,48.09,16.57,2.71
FR,Merced,2018,ethnicity,hispanic_latino,2,3.68,3.9,149,76,31,1,51.01,20.81,0.67
FR,Merced,2018,ethnicity,hispanic_latino,3,3.9,4.0,69,45,9,1,65.22,13.04,1.45
FR,Merced,2018,ethnicity,international,1,0.0,3.68,147,66,32,1,44.9,21.77,0.68
FR,Merced,2018,ethnicity,international,2,3.68,3.9,24,9,6,2,37.5,25.0,8.33
FR,Merced,2018,ethnicity,international,3,3.9,4.0,4,1,1,1,25.0,25.0,25.0
FR,Merced,2018,ethnicity,white,1,0.0,3.68,121,62,20,6,51.24,16.53,4.96
FR,Merced,2018,ethnicity,white,2,3.68,3.9,29,19,1,0,65.52,3.45,0.0
FR,Merced,2018,ethnicity,white,3,3.9,4.0,20,15,3,0,75.0,15.0,0.0
FR,Merced,2018,first_gen_status,first_gen,1,0.0,3.68,1342,657,227,37,48.96,16.92,2.76
FR,Merced,2018,first_gen_status,first_gen,2,3.68,3.9,205,109,43,6,53.17,20.98,2.93
FR,Merced,2018,first_gen_status,first_gen,3,3.9,4.0,91,59,14,2,64.84,15.38,2.2
FR,Merced,2018,first_gen_status,not_first_gen,1,0.0,3.68,411,235,62,14,57.18,15.09,3.41
FR,Merced,2018,first_gen_status,not_first_gen,2,3.68,3.9,82,54,9,1,65.85,10.98,1.22
FR,Merced,2018,first_gen_status,not_first_gen,3,3.9,4.0,34,25,4,0,73.53,11.76,0.0
FR,Merced,2018,overall,overall,1,0.0,3.68,1790,908,294,53,50.73,16.42,2.96
FR,Merced,2018,overall,overall,2,3.68,3.9,290,165,52,7,56.9,17.93,2.41
FR,Merced,2018,overall,overall,3,3.9,4.0,131,87,18,2,66.41,13.74,1.53
FR,Merced,2018,pell_status,non_pell,1,0.0,3.68,554,284,88,9,51.26,15.88,1.62
FR,Merced,2018,pell_status,non_pell,2,3.68,3.9,90,49,16,2,54.44,17.78,2.22
FR,Merced,2018,pell_status,non_pell,3,3.9,4.0,39,27,5,1,69.23,12.82,2.56
FR,Merced,2018,pell_status,pell,1,0.0,3.68,1236,624,206,44,50.49,16.67,3.56
FR,Merced,2018,pell_status,pell,2,3.68,3.9,200,116,36,5,58.0,18.0,2.5
FR,Merced,2018,pell_status,pell,3,3.9,4.0,92,60,13,1,65.22,14.13,1.09
FR,Merced,2019,ethnicity,aian,1,1.38,3.69,4,2,1,0,50.0,25.0,0.0
FR,Merced,2019,ethnicity,aian,3,3.91,4.0,1,1,0,0,100.0,0.0,0.0
FR,Merced,2019,ethnicity,asian,1,1.38,3.69,357,224,46,20,62.75,12.89,5.6
FR,Merced,2019,ethnicity,asian,2,3.69,3.91,61,39,7,2,63.93,11.48,3.28
FR,Merced,2019,ethnicity,asian,3,3.91,4.0,22,15,2,0,68.18,9.09,0.0
FR,Merced,2019,ethnicity,black,1,1.38,3.69,121,54,14,3,44.63,11.57,2.48
FR,Merced,2019,ethnicity,black,2,3.69,3.91,8,5,0,0,62.5,0.0,0.0
FR,Merced,2019,ethnicity,black,3,3.91,4.0,3,3,0,0,100.0,0.0,0.0
FR,Merced,2019,ethnicity,hispanic_latino,1,1.38,3.69,1012,489,149,32,48.32,14.72,3.16
FR,Merced,2019,ethnicity,hispanic_latino,2,3.69,3.91,130,85,12,6,65.38,9.23,4.62
FR,Merced,2019,ethnicity,hispanic_latino,3,3.91,4.0,51,31,10,0,60.78,19.61,0.0
FR,Merced,2019,ethnicity,international,1,1.38,3.69,126,55,20,6,43.65,15.87,4.76
FR,Merced,2019,ethnicity,international,2,3.69,3.91,25,12,6,0,48.0,24.0,0.0
FR,Merced,2019,ethnicity,international,3,3.91,4.0,4,1,2,0,25.0,50.0,0.0
FR,Merced,2019,ethnicity,white,1,1.38,3.69,103,58,17,4,56.31,16.5,3.88
FR,Merced,2019,ethnicity,white,2,3.69,3.91,20,15,0,1,75.0,0.0,5.0
FR,Merced,2019,ethnicity,white,3,3.91,4.0,22,13,2,0,59.09,9.09,0.0
FR,Merced,2019,first_gen_status,first_gen,1,1.38,3.69,1334,651,201,47,48.8,15.07,3.52
FR,Merced,2019,first_gen_status,first_gen,2,3.69,3.91,180,107,22,9,59.44,12.22,5.0
FR,Merced,2019,first_gen_status,first_gen,3,3.91,4.0,66,40,11,0,60.61,16.67,0.0
FR,Merced,2019,first_gen_status,not_first_gen,1,1.38,3.69,391,226,55,18,57.8,14.07,4.6
FR,Merced,2019,first_gen_status,not_first_gen,2,3.69,3.91,58,44,2,1,75.86,3.45,1.72
FR,Merced,2019,first_gen_status,not_first_gen,3,3.91,4.0,32,21,4,0,65.62,12.5,0.0
FR,Merced,2019,overall,overall,1,1.38,3.69,1753,891,259,66,50.83,14.77,3.76
FR,Merced,2019,overall,overall,2,3.69,3.91,247,158,25,10,63.97,10.12,4.05
FR,Merced,2019,overall,overall,3,3.91,4.0,103,64,16,0,62.14,15.53,0.0
FR,Merced,2019,pell_status,non_pell,1,1.38,3.69,526,279,81,18,53.04,15.4,3.42
FR,Merced,2019,pell_status,non_pell,2,3.69,3.91,71,49,6,2,69.01,8.45,2.82
FR,Merced,2019,pell_status,non_pell,3,3.91,4.0,31,19,3,0,61.29,9.68,0.0
FR,Merced,2019,pell_status,pell,1,1.38,3.69,1227,612,178,48,49.88,14.51,3.91
FR,Merced,2019,pell_status,pell,2,3.69,3.91,176,109,19,8,61.93,10.8,4.55
FR,Merced,2019,pell_status,pell,3,3.91,4.0,72,45,13,0,62.5,18.06,0.0
FR,Merced,2020,ethnicity,aian,1,1.1,3.67,7,4,0,0,57.14,0.0,0.0
FR,Merced,2020,ethnicity,aian,2,3.67,3.91,1,1,0,0,100.0,0.0,0.0
FR,Merced,2020,ethnicity,aian,3,3.91,4.0,1,1,0,0,100.0,0.0,0.0
FR,Merced,2020,ethnicity,asian,1,1.1,3.67,241,123,45,0,51.04,18.67,0.0
FR,Merced,2020,ethnicity,asian,2,3.67,3.91,57,32,12,0,56.14,21.05,0.0
FR,Merced,2020,ethnicity,asian,3,3.91,4.0,16,9,1,0,56.25,6.25,0.0
FR,Merced,2020,ethnicity,black,1,1.1,3.67,129,50,22,0,38.76,17.05,0.0
FR,Merced,2020,ethnicity,black,2,3.67,3.91,17,9,0,0,52.94,0.0,0.0
FR,Merced,2020,ethnicity,black,3,3.91,4.0,3,3,0,0,100.0,0.0,0.0
FR,Merced,2020,ethnicity,hispanic_latino,1,1.1,3.67,966,410,120,0,42.44,12.42,0.0
FR,Merced,2020,ethnicity,hispanic_latino,2,3.67,3.91,168,109,14,0,64.88,8.33,0.0
FR,Merced,2020,ethnicity,hispanic_latino,3,3.91,4.0,61,43,5,0,70.49,8.2,0.0
FR,Merced,2020,ethnicity,international,1,1.1,3.67,105,42,12,0,40.0,11.43,0.0
FR,Merced,2020,ethnicity,international,2,3.67,3.91,12,6,5,0,50.0,41.67,0.0
FR,Merced,2020,ethnicity,international,3,3.91,4.0,5,4,0,0,80.0,0.0,0.0
FR,Merced,2020,ethnicity,white,1,1.1,3.67,93,41,13,0,44.09,13.98,0.0
FR,Merced,2020,ethnicity,white,2,3.67,3.91,22,14,3,0,63.64,13.64,0.0
FR,Merced,2020,ethnicity,white,3,3.91,4.0,14,6,1,0,42.86,7.14,0.0
FR,Merced,2020,first_gen_status,first_gen,1,1.1,3.67,1196,525,150,0,43.9,12.54,0.0
FR,Merced,2020,first_gen_status,first_gen,2,3.67,3.91,198,122,26,0,61.62,13.13,0.0
FR,Merced,2020,first_gen_status,first_gen,3,3.91,4.0,82,56,7,0,68.29,8.54,0.0
FR,Merced,2020,first_gen_status,not_first_gen,1,1.1,3.67,343,149,59,0,43.44,17.2,0.0
FR,Merced,2020,first_gen_status,not_first_gen,2,3.67,3.91,83,52,8,0,62.65,9.64,0.0
FR,Merced,2020,first_gen_status,not_first_gen,3,3.91,4.0,19,11,0,0,57.89,0.0,0.0
FR,Merced,2020,overall,overall,1,1.1,3.67,1566,684,214,0,43.68,13.67,0.0
FR,Merced,2020,overall,overall,2,3.67,3.91,283,176,34,0,62.19,12.01,0.0
FR,Merced,2020,overall,overall,3,3.91,4.0,101,67,7,0,66.34,6.93,0.0
FR,Merced,2020,pell_status,non_pell,1,1.1,3.67,460,196,62,0,42.61,13.48,0.0
FR,Merced,2020,pell_status,non_pell,2,3.67,3.91,84,51,11,0,60.71,13.1,0.0
FR,Merced,2020,pell_status,non_pell,3,3.91,4.0,27,19,1,0,70.37,3.7,0.0
FR,Merced,2020,pell_status,pell,1,1.1,3.67,1106,488,152,0,44.12,13.74,0.0
FR,Merced,2020,pell_status,pell,2,3.67,3.91,199,125,23,0,62.81,11.56,0.0
FR,Merced,2020,pell_status,pell,3,3.91,4.0,74,48,6,0,64.86,8.11,0.0
FR,Merced,2021,ethnicity,aian,1,0.0,3.71,1,1,0,0,100.0,0.0,0.0
FR,Merced,2021,ethnicity,aian,2,3.71,3.92,2,1,0,0,50.0,0.0,0.0
FR,Merced,2021,ethnicity,asian,1,0.0,3.71,486,285,0,0,58.64,0.0,0.0
FR,Merced,2021,ethnicity,asian,2,3.71,3.92,76,43,0,0,56.58,0.0,0.0
