level,family,subgroup,school,cohort,measure,rate_pct,numer,denom
FR,fg,not_first_gen,Arts & Humanities,2019,ret2,90.58,125,138
FR,fg,not_first_gen,Arts & Humanities,2020,grad4,79.61,164,206
FR,fg,not_first_gen,Arts & Humanities,2020,grad5,86.89,179,206
FR,fg,not_first_gen,Arts & Humanities,2020,ret1,92.23,190,206
FR,fg,not_first_gen,Arts & Humanities,2020,ret2,87.86,181,206
FR,fg,not_first_gen,Arts & Humanities,2021,grad4,74.41,157,211
FR,fg,not_first_gen,Arts & Humanities,2021,ret1,90.52,191,211
FR,fg,not_first_gen,Arts & Humanities,2021,ret2,86.26,182,211
FR,fg,not_first_gen,Arts & Humanities,2022,ret1,95.27,282,296
FR,fg,not_first_gen,Arts & Humanities,2022,ret2,89.86,266,296
FR,fg,not_first_gen,Arts & Humanities,2023,ret1,93.65,280,299
FR,fg,not_first_gen,Arts & Humanities,2023,ret2,89.97,269,299
FR,fg,not_first_gen,Arts & Humanities,2024,ret1,94.62,246,260
FR,fg,not_first_gen,Biology,2013,grad4,74.45,647,869
FR,fg,not_first_gen,Biology,2013,grad5,88.95,773,869
FR,fg,not_first_gen,Biology,2013,grad6,90.91,790,869
FR,fg,not_first_gen,Biology,2013,ret1,95.97,834,869
FR,fg,not_first_gen,Biology,2013,ret2,93.33,811,869
FR,fg,not_first_gen,Biology,2014,grad4,75.97,547,720
FR,fg,not_first_gen,Biology,2014,grad5,90.0,648,720
FR,fg,not_first_gen,Biology,2014,grad6,91.11,656,720
FR,fg,not_first_gen,Biology,2014,ret1,95.42,687,720
FR,fg,not_first_gen,Biology,2014,ret2,92.5,666,720
FR,fg,not_first_gen,Biology,2015,grad4,79.37,704,887
FR,fg,not_first_gen,Biology,2015,grad5,91.66,813,887
FR,fg,not_first_gen,Biology,2015,grad6,93.12,826,887
FR,fg,not_first_gen,Biology,2015,ret1,96.73,858,887
FR,fg,not_first_gen,Biology,2015,ret2,94.7,840,887
FR,fg,not_first_gen,Biology,2016,grad4,80.19,676,843
FR,fg,not_first_gen,Biology,2016,grad5,91.22,769,843
FR,fg,not_first_gen,Biology,2016,grad6,92.05,776,843
FR,fg,not_first_gen,Biology,2016,ret1,96.68,815,843
FR,fg,not_first_gen,Biology,2016,ret2,93.24,786,843
FR,fg,not_first_gen,Biology,2017,grad4,83.05,544,655
FR,fg,not_first_gen,Biology,2017,grad5,90.08,590,655
FR,fg,not_first_gen,Biology,2017,grad6,91.76,601,655
FR,fg,not_first_gen,Biology,2017,ret1,96.18,630,655
FR,fg,not_first_gen,Biology,2017,ret2,93.13,610,655
FR,fg,not_first_gen,Biology,2018,grad4,79.61,566,711
FR,fg,not_first_gen,Biology,2018,grad5,87.48,622,711
FR,fg,not_first_gen,Biology,2018,grad6,89.73,638,711
FR,fg,not_first_gen,Biology,2018,ret1,94.66,673,711
FR,fg,not_first_gen,Biology,2018,ret2,93.53,665,711
FR,fg,not_first_gen,Biology,2019,grad4,80.26,618,770
FR,fg,not_first_gen,Biology,2019,grad5,88.05,678,770
FR,fg,not_first_gen,Biology,2019,grad6,90.26,695,770
FR,fg,not_first_gen,Biology,2019,ret1,95.19,733,770
FR,fg,not_first_gen,Biology,2019,ret2,93.38,719,770
FR,fg,not_first_gen,Biology,2020,grad4,83.92,762,908
FR,fg,not_first_gen,Biology,2020,grad5,92.73,842,908
FR,fg,not_first_gen,Biology,2020,ret1,97.91,889,908
FR,fg,not_first_gen,Biology,2020,ret2,95.37,866,908
FR,fg,not_first_gen,Biology,2021,grad4,84.48,795,941
FR,fg,not_first_gen,Biology,2021,ret1,95.32,897,941
FR,fg,not_first_gen,Biology,2021,ret2,93.62,881,941
FR,fg,not_first_gen,Biology,2022,ret1,96.36,556,577
FR,fg,not_first_gen,Biology,2022,ret2,94.28,544,577
FR,fg,not_first_gen,Biology,2023,ret1,95.91,750,782
FR,fg,not_first_gen,Biology,2023,ret2,93.73,733,782
FR,fg,not_first_gen,Biology,2024,ret1,97.29,863,887
FR,fg,not_first_gen,Engineering,2013,grad4,65.56,594,906
FR,fg,not_first_gen,Engineering,2013,grad5,88.19,799,906
FR,fg,not_first_gen,Engineering,2013,grad6,90.51,820,906
FR,fg,not_first_gen,Engineering,2013,ret1,96.25,872,906
FR,fg,not_first_gen,Engineering,2013,ret2,92.27,836,906
FR,fg,not_first_gen,Engineering,2014,grad4,69.18,413,597
FR,fg,not_first_gen,Engineering,2014,grad5,89.11,532,597
FR,fg,not_first_gen,Engineering,2014,grad6,91.96,549,597
FR,fg,not_first_gen,Engineering,2014,ret1,96.31,575,597
FR,fg,not_first_gen,Engineering,2014,ret2,93.8,560,597
FR,fg,not_first_gen,Engineering,2015,grad4,72.33,468,647
FR,fg,not_first_gen,Engineering,2015,grad5,91.04,589,647
FR,fg,not_first_gen,Engineering,2015,grad6,92.89,601,647
FR,fg,not_first_gen,Engineering,2015,ret1,96.6,625,647
FR,fg,not_first_gen,Engineering,2015,ret2,94.28,610,647
FR,fg,not_first_gen,Engineering,2016,grad4,69.66,365,524
FR,fg,not_first_gen,Engineering,2016,grad5,86.83,455,524
FR,fg,not_first_gen,Engineering,2016,grad6,90.08,472,524
FR,fg,not_first_gen,Engineering,2016,ret1,95.8,502,524
FR,fg,not_first_gen,Engineering,2016,ret2,93.7,491,524
FR,fg,not_first_gen,Engineering,2017,grad4,77.7,589,758
FR,fg,not_first_gen,Engineering,2017,grad5,89.31,677,758
FR,fg,not_first_gen,Engineering,2017,grad6,91.29,692,758
FR,fg,not_first_gen,Engineering,2017,ret1,95.65,725,758
FR,fg,not_first_gen,Engineering,2017,ret2,93.4,708,758
FR,fg,not_first_gen,Engineering,2018,grad4,76.68,592,772
FR,fg,not_first_gen,Engineering,2018,grad5,87.56,676,772
FR,fg,not_first_gen,Engineering,2018,grad6,90.16,696,772
FR,fg,not_first_gen,Engineering,2018,ret1,96.63,746,772
FR,fg,not_first_gen,Engineering,2018,ret2,93.13,719,772
FR,fg,not_first_gen,Engineering,2019,grad4,80.76,554,686
FR,fg,not_first_gen,Engineering,2019,grad5,89.8,616,686
FR,fg,not_first_gen,Engineering,2019,grad6,91.84,630,686
FR,fg,not_first_gen,Engineering,2019,ret1,96.5,662,686
FR,fg,not_first_gen,Engineering,2019,ret2,93.59,642,686
FR,fg,not_first_gen,Engineering,2020,grad4,77.17,659,854
FR,fg,not_first_gen,Engineering,2020,grad5,88.99,760,854
FR,fg,not_first_gen,Engineering,2020,ret1,97.19,830,854
FR,fg,not_first_gen,Engineering,2020,ret2,94.03,803,854
FR,fg,not_first_gen,Engineering,2021,grad4,75.86,707,932
FR,fg,not_first_gen,Engineering,2021,ret1,95.39,889,932
FR,fg,not_first_gen,Engineering,2021,ret2,92.38,861,932
FR,fg,not_first_gen,Engineering,2022,ret1,96.71,706,730
FR,fg,not_first_gen,Engineering,2022,ret2,93.7,684,730
FR,fg,not_first_gen,Engineering,2023,ret1,95.1,641,674
FR,fg,not_first_gen,Engineering,2023,ret2,92.88,626,674
FR,fg,not_first_gen,Engineering,2024,ret1,96.53,724,750
FR,fg,not_first_gen,Global Policy & Strategy,2014,grad4,75.0,24,32
FR,fg,not_first_gen,Global Policy & Strategy,2014,grad5,90.62,29,32
FR,fg,not_first_gen,Global Policy & Strategy,2014,grad6,90.62,29,32
FR,fg,not_first_gen,Global Policy & Strategy,2014,ret1,96.88,31,32
FR,fg,not_first_gen,Global Policy & Strategy,2014,ret2,87.5,28,32
FR,fg,not_first_gen,Global Policy & Strategy,2015,grad4,73.97,54,73
FR,fg,not_first_gen,Global Policy & Strategy,2015,grad5,86.3,63,73
FR,fg,not_first_gen,Global Policy & Strategy,2015,grad6,90.41,66,73
FR,fg,not_first_gen,Global Policy & Strategy,2015,ret1,90.41,66,73
FR,fg,not_first_gen,Global Policy & Strategy,2015,ret2,83.56,61,73
FR,fg,not_first_gen,Global Policy & Strategy,2016,grad4,71.28,67,94
FR,fg,not_first_gen,Global Policy & Strategy,2016,grad5,84.04,79,94
FR,fg,not_first_gen,Global Policy & Strategy,2016,grad6,86.17,81,94
FR,fg,not_first_gen,Global Policy & Strategy,2016,ret1,91.49,86,94
FR,fg,not_first_gen,Global Policy & Strategy,2016,ret2,81.91,77,94
FR,fg,not_first_gen,Global Policy & Strategy,2017,grad4,81.18,69,85
FR,fg,not_first_gen,Global Policy & Strategy,2017,grad5,89.41,76,85
FR,fg,not_first_gen,Global Policy & Strategy,2017,grad6,89.41,76,85
FR,fg,not_first_gen,Global Policy & Strategy,2017,ret1,94.12,80,85
FR,fg,not_first_gen,Global Policy & Strategy,2017,ret2,89.41,76,85
FR,fg,not_first_gen,Global Policy & Strategy,2018,grad4,79.31,92,116
FR,fg,not_first_gen,Global Policy & Strategy,2018,grad5,85.34,99,116
FR,fg,not_first_gen,Global Policy & Strategy,2018,grad6,87.07,101,116
FR,fg,not_first_gen,Global Policy & Strategy,2018,ret1,92.24,107,116
FR,fg,not_first_gen,Global Policy & Strategy,2018,ret2,87.07,101,116
FR,fg,not_first_gen,Global Policy & Strategy,2019,grad4,73.2,71,97
FR,fg,not_first_gen,Global Policy & Strategy,2019,grad5,83.51,81,97
FR,fg,not_first_gen,Global Policy & Strategy,2019,grad6,83.51,81,97
FR,fg,not_first_gen,Global Policy & Strategy,2019,ret1,93.81,91,97
FR,fg,not_first_gen,Global Policy & Strategy,2019,ret2,87.63,85,97
FR,fg,not_first_gen,Global Policy & Strategy,2020,grad4,75.78,97,128
FR,fg,not_first_gen,Global Policy & Strategy,2020,grad5,82.81,106,128
FR,fg,not_first_gen,Global Policy & Strategy,2020,ret1,92.19,118,128
FR,fg,not_first_gen,Global Policy & Strategy,2020,ret2,87.5,112,128
FR,fg,not_first_gen,Global Policy & Strategy,2021,grad4,80.16,101,126
FR,fg,not_first_gen,Global Policy & Strategy,2021,ret1,92.86,117,126
FR,fg,not_first_gen,Global Policy & Strategy,2021,ret2,88.1,111,126
