campus,year,cip2,cip2_title,total,urm,urm_share_pct
Los Angeles,2018,38,38 - Philosophy and religious studies,122,32,26.2
Los Angeles,2018,40,40 - Physical sciences,171,30,17.5
Los Angeles,2018,42,42 - Psychology,982,275,28.0
Los Angeles,2018,45,45 - Social sciences,2239,688,30.7
Los Angeles,2018,50,50 - Visual and performing arts,361,88,24.4
Los Angeles,2018,51,51 - Health professions,44,16,36.4
Los Angeles,2018,52,52 - Business/management/marketing,189,11,5.8
Los Angeles,2018,54,54 - History,308,103,33.4
Los Angeles,2019,03,03 - Natural resources,75,17,22.7
Los Angeles,2019,04,04 - Architecture,21,4,19.0
Los Angeles,2019,05,"05 - Area, ethnic, cultural, gender, and group studies",311,168,54.0
Los Angeles,2019,09,09 - Communication/journalism,16,4,25.0
Los Angeles,2019,11,11 - Computer and information sciences,283,13,4.6
Los Angeles,2019,13,13 - Education,5,0,0.0
Los Angeles,2019,14,14 - Engineering,669,86,12.9
Los Angeles,2019,16,16 - Foreign languages,258,80,31.0
Los Angeles,2019,23,23 - English language and literature,353,142,40.2
Los Angeles,2019,24,24 - Liberal arts/general studies,2,0,0.0
Los Angeles,2019,26,26 - Biological sciences,1624,393,24.2
Los Angeles,2019,27,27 - Mathematics and statistics,667,68,10.2
Los Angeles,2019,30,30 - Multi/interdisciplinary studies,554,118,21.3
Los Angeles,2019,38,38 - Philosophy and religious studies,134,39,29.1
Los Angeles,2019,40,40 - Physical sciences,181,28,15.5
Los Angeles,2019,42,42 - Psychology,991,272,27.4
Los Angeles,2019,45,45 - Social sciences,2529,806,31.9
Los Angeles,2019,50,50 - Visual and performing arts,376,90,23.9
Los Angeles,2019,51,51 - Health professions,44,18,40.9
Los Angeles,2019,52,52 - Business/management/marketing,33,1,3.0
Los Angeles,2019,54,54 - History,292,107,36.6
Los Angeles,2020,03,03 - Natural resources,98,25,25.5
Los Angeles,2020,04,04 - Architecture,19,4,21.1
Los Angeles,2020,05,"05 - Area, ethnic, cultural, gender, and group studies",304,171,56.2
Los Angeles,2020,09,09 - Communication/journalism,160,28,17.5
Los Angeles,2020,11,11 - Computer and information sciences,342,16,4.7
Los Angeles,2020,13,13 - Education,10,1,10.0
Los Angeles,2020,14,14 - Engineering,713,90,12.6
Los Angeles,2020,16,16 - Foreign languages,216,71,32.9
Los Angeles,2020,23,23 - English language and literature,313,118,37.7
Los Angeles,2020,24,24 - Liberal arts/general studies,3,2,66.7
Los Angeles,2020,26,26 - Biological sciences,1594,386,24.2
Los Angeles,2020,27,27 - Mathematics and statistics,662,54,8.2
Los Angeles,2020,30,30 - Multi/interdisciplinary studies,468,76,16.2
Los Angeles,2020,38,38 - Philosophy and religious studies,155,34,21.9
Los Angeles,2020,40,40 - Physical sciences,196,40,20.4
Los Angeles,2020,42,42 - Psychology,1036,297,28.7
Los Angeles,2020,44,44 - Public administration and social service,61,22,36.1
Los Angeles,2020,45,45 - Social sciences,2430,813,33.5
Los Angeles,2020,50,50 - Visual and performing arts,379,92,24.3
Los Angeles,2020,51,51 - Health professions,48,21,43.8
Los Angeles,2020,52,52 - Business/management/marketing,10,7,70.0
Los Angeles,2020,54,54 - History,289,84,29.1
Los Angeles,2021,03,03 - Natural resources,105,23,21.9
Los Angeles,2021,04,04 - Architecture,33,7,21.2
Los Angeles,2021,05,"05 - Area, ethnic, cultural, gender, and group studies",211,123,58.3
Los Angeles,2021,09,09 - Communication/journalism,207,36,17.4
Los Angeles,2021,11,11 - Computer and information sciences,348,18,5.2
Los Angeles,2021,13,13 - Education,48,23,47.9
Los Angeles,2021,14,14 - Engineering,730,73,10.0
Los Angeles,2021,16,16 - Foreign languages,201,59,29.4
Los Angeles,2021,23,23 - English language and literature,291,119,40.9
Los Angeles,2021,24,24 - Liberal arts/general studies,3,1,33.3
Los Angeles,2021,26,26 - Biological sciences,1495,330,22.1
Los Angeles,2021,27,27 - Mathematics and statistics,705,53,7.5
Los Angeles,2021,30,30 - Multi/interdisciplinary studies,464,100,21.6
Los Angeles,2021,38,38 - Philosophy and religious studies,114,34,29.8
Los Angeles,2021,40,40 - Physical sciences,211,29,13.7
Los Angeles,2021,42,42 - Psychology,998,265,26.6
Los Angeles,2021,44,44 - Public administration and social service,106,45,42.5
Los Angeles,2021,45,45 - Social sciences,2319,708,30.5
Los Angeles,2021,50,50 - Visual and performing arts,371,91,24.5
Los Angeles,2021,51,51 - Health professions,54,20,37.0
Los Angeles,2021,52,52 - Business/management/marketing,19,12,63.2
Los Angeles,2021,54,54 - History,232,78,33.6
Los Angeles,2022,03,03 - Natural resources,105,22,21.0
Los Angeles,2022,04,04 - Architecture,17,3,17.6
Los Angeles,2022,05,"05 - Area, ethnic, cultural, gender, and group studies",171,93,54.4
Los Angeles,2022,09,09 - Communication/journalism,194,51,26.3
Los Angeles,2022,11,11 - Computer and information sciences,340,16,4.7
Los Angeles,2022,13,13 - Education,99,58,58.6
Los Angeles,2022,14,14 - Engineering,706,107,15.2
Los Angeles,2022,16,16 - Foreign languages,199,55,27.6
Los Angeles,2022,23,23 - English language and literature,234,84,35.9
Los Angeles,2022,24,24 - Liberal arts/general studies,1,0,0.0
Los Angeles,2022,26,26 - Biological sciences,1423,316,22.2
Los Angeles,2022,27,27 - Mathematics and statistics,748,71,9.5
Los Angeles,2022,30,30 - Multi/interdisciplinary studies,533,107,20.1
Los Angeles,2022,38,38 - Philosophy and religious studies,105,35,33.3
Los Angeles,2022,40,40 - Physical sciences,205,36,17.6
Los Angeles,2022,42,42 - Psychology,1063,324,30.5
Los Angeles,2022,44,44 - Public administration and social service,111,42,37.8
Los Angeles,2022,45,45 - Social sciences,2228,676,30.3
Los Angeles,2022,50,50 - Visual and performing arts,405,112,27.7
Los Angeles,2022,51,51 - Health professions,49,15,30.6
Los Angeles,2022,52,52 - Business/management/marketing,24,15,62.5
Los Angeles,2022,54,54 - History,222,79,35.6
Los Angeles,2023,03,03 - Natural resources,126,27,21.4
Los Angeles,2023,04,04 - Architecture,17,5,29.4
Los Angeles,2023,05,"05 - Area, ethnic, cultural, gender, and group studies",174,95,54.6
Los Angeles,2023,09,09 - Communication/journalism,228,51,22.4
Los Angeles,2023,11,11 - Computer and information sciences,352,24,6.8
Los Angeles,2023,13,13 - Education,102,47,46.1
Los Angeles,2023,14,14 - Engineering,753,94,12.5
Los Angeles,2023,16,16 - Foreign languages,158,44,27.8
Los Angeles,2023,23,23 - English language and literature,253,106,41.9
Los Angeles,2023,26,26 - Biological sciences,1564,325,20.8
Los Angeles,2023,27,27 - Mathematics and statistics,724,78,10.8
Los Angeles,2023,30,30 - Multi/interdisciplinary studies,593,129,21.8
Los Angeles,2023,38,38 - Philosophy and religious studies,104,29,27.9
Los Angeles,2023,40,40 - Physical sciences,224,43,19.2
Los Angeles,2023,42,42 - Psychology,1107,307,27.7
Los Angeles,2023,44,44 - Public administration and social service,112,34,30.4
Los Angeles,2023,45,45 - Social sciences,2336,703,30.1
Los Angeles,2023,50,50 - Visual and performing arts,374,106,28.3
Los Angeles,2023,51,51 - Health professions,50,19,38.0
Los Angeles,2023,52,52 - Business/management/marketing,35,21,60.0
Los Angeles,2023,54,54 - History,197,68,34.5
Merced,2011,14,14 - Engineering,101,26,25.7
Merced,2011,16,16 - Foreign languages,24,17,70.8
Merced,2011,26,26 - Biological sciences,137,41,29.9
Merced,2011,27,27 - Mathematics and statistics,14,6,42.9
Merced,2011,30,30 - Multi/interdisciplinary studies,24,9,37.5
Merced,2011,40,40 - Physical sciences,29,4,13.8
Merced,2011,42,42 - Psychology,133,57,42.9
Merced,2011,45,45 - Social sciences,94,44,46.8
Merced,2011,52,52 - Business/management/marketing,58,23,39.7
Merced,2011,54,54 - History,27,10,37.0
Merced,2012,14,14 - Engineering,136,38,27.9
Merced,2012,16,16 - Foreign languages,30,14,46.7
Merced,2012,26,26 - Biological sciences,172,47,27.3
Merced,2012,27,27 - Mathematics and statistics,18,5,27.8
Merced,2012,30,30 - Multi/interdisciplinary studies,32,12,37.5
Merced,2012,40,40 - Physical sciences,36,7,19.4
Merced,2012,42,42 - Psychology,169,93,55.0
Merced,2012,45,45 - Social sciences,132,67,50.8
Merced,2012,52,52 - Business/management/marketing,97,27,27.8
Merced,2012,54,54 - History,36,13,36.1
Merced,2013,14,14 - Engineering,163,65,39.9
Merced,2013,16,16 - Foreign languages,29,19,65.5
Merced,2013,23,23 - English language and literature,4,2,50.0
Merced,2013,26,26 - Biological sciences,233,74,31.8
Merced,2013,27,27 - Mathematics and statistics,21,10,47.6
Merced,2013,30,30 - Multi/interdisciplinary studies,49,15,30.6
Merced,2013,40,40 - Physical sciences,28,5,17.9
Merced,2013,42,42 - Psychology,204,120,58.8
Merced,2013,45,45 - Social sciences,177,93,52.5
Merced,2013,52,52 - Business/management/marketing,121,44,36.4
Merced,2013,54,54 - History,21,10,47.6
Merced,2014,14,14 - Engineering,161,57,35.4
Merced,2014,16,16 - Foreign languages,15,6,40.0
Merced,2014,23,23 - English language and literature,10,2,20.0
Merced,2014,26,26 - Biological sciences,212,71,33.5
Merced,2014,27,27 - Mathematics and statistics,23,10,43.5
Merced,2014,30,30 - Multi/interdisciplinary studies,62,25,40.3
Merced,2014,40,40 - Physical sciences,42,13,31.0
Merced,2014,42,42 - Psychology,209,128,61.2
Merced,2014,45,45 - Social sciences,171,97,56.7
Merced,2014,52,52 - Business/management/marketing,126,62,49.2
Merced,2014,54,54 - History,26,14,53.8
Merced,2015,14,14 - Engineering,195,71,36.4
Merced,2015,16,16 - Foreign languages,13,7,53.8
Merced,2015,23,23 - English language and literature,10,3,30.0
Merced,2015,26,26 - Biological sciences,238,82,34.5
Merced,2015,27,27 - Mathematics and statistics,22,8,36.4
Merced,2015,30,30 - Multi/interdisciplinary studies,71,33,46.5
Merced,2015,40,40 - Physical sciences,46,14,30.4
Merced,2015,42,42 - Psychology,220,145,65.9
Merced,2015,45,45 - Social sciences,194,118,60.8
Merced,2015,51,51 - Health professions,6,2,33.3
Merced,2015,52,52 - Business/management/marketing,118,57,48.3
Merced,2015,54,54 - History,28,13,46.4
Merced,2016,14,14 - Engineering,236,92,39.0
Merced,2016,16,16 - Foreign languages,12,9,75.0
Merced,2016,23,23 - English language and literature,26,17,65.4
Merced,2016,26,26 - Biological sciences,291,127,43.6
Merced,2016,27,27 - Mathematics and statistics,21,12,57.1
Merced,2016,30,30 - Multi/interdisciplinary studies,61,35,57.4
Merced,2016,40,40 - Physical sciences,51,23,45.1
Merced,2016,42,42 - Psychology,220,150,68.2
Merced,2016,45,45 - Social sciences,188,117,62.2
Merced,2016,51,51 - Health professions,35,17,48.6
Merced,2016,52,52 - Business/management/marketing,142,78,54.9
Merced,2016,54,54 - History,12,4,33.3
Merced,2017,14,14 - Engineering,265,103,38.9
Merced,2017,16,16 - Foreign languages,4,3,75.0
Merced,2017,23,23 - English language and literature,16,12,75.0
Merced,2017,26,26 - Biological sciences,317,152,47.9
Merced,2017,27,27 - Mathematics and statistics,25,16,64.0
Merced,2017,30,30 - Multi/interdisciplinary studies,43,26,60.5
Merced,2017,40,40 - Physical sciences,55,25,45.5
Merced,2017,42,42 - Psychology,209,129,61.7
Merced,2017,45,45 - Social sciences,130,77,59.2
Merced,2017,51,51 - Health professions,68,42,61.8
Merced,2017,52,52 - Business/management/marketing,175,101,57.7
Merced,2017,54,54 - History,12,8,66.7
Merced,2018,14,14 - Engineering,296,123,41.6
Merced,2018,16,16 - Foreign languages,13,12,92.3
Merced,2018,23,23 - English language and literature,19,14,73.7
Merced,2018,26,26 - Biological sciences,318,149,46.9
Merced,2018,27,27 - Mathematics and statistics,20,9,45.0
Merced,2018,30,30 - Multi/interdisciplinary studies,63,39,61.9
Merced,2018,40,40 - Physical sciences,41,19,46.3
Merced,2018,42,42 - Psychology,214,141,65.9
Merced,2018,45,45 - Social sciences,168,110,65.5
Merced,2018,50,50 - Visual and performing arts,3,2,66.7
Merced,2018,51,51 - Health professions,88,59,67.0
Merced,2018,52,52 - Business/management/marketing,153,76,49.7
Merced,2018,54,54 - History,19,13,68.4
Merced,2019,05,"05 - Area, ethnic, cultural, gender, and group studies",2,2,100.0
Merced,2019,14,14 - Engineering,334,150,44.9
Merced,2019,16,16 - Foreign languages,10,5,50.0
Merced,2019,23,23 - English language and literature,19,16,84.2
Merced,2019,26,26 - Biological sciences,287,149,51.9
Merced,2019,27,27 - Mathematics and statistics,31,21,67.7
Merced,2019,30,30 - Multi/interdisciplinary studies,58,29,50.0
Merced,2019,38,38 - Philosophy and religious studies,1,0,0.0
Merced,2019,40,40 - Physical sciences,65,30,46.2
Merced,2019,42,42 - Psychology,230,158,68.7
Merced,2019,45,45 - Social sciences,164,117,71.3
Merced,2019,50,50 - Visual and performing arts,4,3,75.0
Merced,2019,51,51 - Health professions,119,78,65.5
Merced,2019,52,52 - Business/management/marketing,178,111,62.4
Merced,2019,54,54 - History,20,12,60.0
Merced,2020,05,"05 - Area, ethnic, cultural, gender, and group studies",10,7,70.0
Merced,2020,14,14 - Engineering,428,227,53.0
Merced,2020,16,16 - Foreign languages,10,8,80.0
Merced,2020,23,23 - English language and literature,28,19,67.9
Merced,2020,26,26 - Biological sciences,358,188,52.5
Merced,2020,27,27 - Mathematics and statistics,25,13,52.0
Merced,2020,30,30 - Multi/interdisciplinary studies,61,37,60.7
Merced,2020,38,38 - Philosophy and religious studies,1,1,100.0
Merced,2020,40,40 - Physical sciences,73,30,41.1
Merced,2020,42,42 - Psychology,296,183,61.8
Merced,2020,45,45 - Social sciences,213,148,69.5
Merced,2020,50,50 - Visual and performing arts,5,4,80.0
Merced,2020,51,51 - Health professions,153,96,62.7
Merced,2020,52,52 - Business/management/marketing,207,118,57.0
Merced,2020,54,54 - History,21,12,57.1
