level,slice,eth,pell,fg,cohort,measure,value,n
FR,eth_x_pell,aian,pell,all,2004,ret1,82.9,41
FR,eth_x_pell,aian,pell,all,2004,ttd_mean,4.43,
FR,eth_x_pell,aian,pell,all,2005,grad3,0.0,42
FR,eth_x_pell,aian,pell,all,2005,grad4,42.9,42
FR,eth_x_pell,aian,pell,all,2005,grad5,73.8,42
FR,eth_x_pell,aian,pell,all,2005,grad6,78.6,42
FR,eth_x_pell,aian,pell,all,2005,grad7p,78.6,42
FR,eth_x_pell,aian,pell,all,2005,gradgpa_mean,3.556,31
FR,eth_x_pell,aian,pell,all,2005,ret1,88.1,42
FR,eth_x_pell,aian,pell,all,2005,ttd_mean,4.39,
FR,eth_x_pell,aian,pell,all,2006,grad3,3.6,56
FR,eth_x_pell,aian,pell,all,2006,grad4,44.6,56
FR,eth_x_pell,aian,pell,all,2006,grad5,71.4,56
FR,eth_x_pell,aian,pell,all,2006,grad6,73.2,56
FR,eth_x_pell,aian,pell,all,2006,grad7p,75.0,56
FR,eth_x_pell,aian,pell,all,2006,gradgpa_mean,3.488,38
FR,eth_x_pell,aian,pell,all,2006,ret1,94.6,56
FR,eth_x_pell,aian,pell,all,2006,ttd_mean,4.34,
FR,eth_x_pell,aian,pell,all,2007,grad3,3.1,64
FR,eth_x_pell,aian,pell,all,2007,grad4,51.6,64
FR,eth_x_pell,aian,pell,all,2007,grad5,73.4,64
FR,eth_x_pell,aian,pell,all,2007,grad6,78.1,64
FR,eth_x_pell,aian,pell,all,2007,grad7p,81.3,64
FR,eth_x_pell,aian,pell,all,2007,gradgpa_mean,3.328,45
FR,eth_x_pell,aian,pell,all,2007,ret1,92.2,64
FR,eth_x_pell,aian,pell,all,2007,ttd_mean,4.4,
FR,eth_x_pell,aian,pell,all,2008,grad3,0.0,64
FR,eth_x_pell,aian,pell,all,2008,grad4,40.6,64
FR,eth_x_pell,aian,pell,all,2008,grad5,65.6,64
FR,eth_x_pell,aian,pell,all,2008,grad6,71.9,64
FR,eth_x_pell,aian,pell,all,2008,grad7p,75.0,64
FR,eth_x_pell,aian,pell,all,2008,gradgpa_mean,3.034,42
FR,eth_x_pell,aian,pell,all,2008,ret1,90.6,64
FR,eth_x_pell,aian,pell,all,2008,ttd_mean,4.51,
FR,eth_x_pell,aian,pell,all,2009,grad3,3.8,80
FR,eth_x_pell,aian,pell,all,2009,grad4,52.5,80
FR,eth_x_pell,aian,pell,all,2009,grad5,70.0,80
FR,eth_x_pell,aian,pell,all,2009,grad6,78.8,80
FR,eth_x_pell,aian,pell,all,2009,grad7p,80.0,80
FR,eth_x_pell,aian,pell,all,2009,gradgpa_mean,3.12,53
FR,eth_x_pell,aian,pell,all,2009,ret1,91.3,80
FR,eth_x_pell,aian,pell,all,2009,ttd_mean,4.3,
FR,eth_x_pell,aian,pell,all,2010,grad3,4.3,93
FR,eth_x_pell,aian,pell,all,2010,grad4,53.8,93
FR,eth_x_pell,aian,pell,all,2010,grad5,73.1,93
FR,eth_x_pell,aian,pell,all,2010,grad6,78.5,93
FR,eth_x_pell,aian,pell,all,2010,grad6_nonuc,78.5,
FR,eth_x_pell,aian,pell,all,2010,grad7p,78.5,93
FR,eth_x_pell,aian,pell,all,2010,gradgpa_mean,3.278,64
FR,eth_x_pell,aian,pell,all,2010,ret1,93.5,93
FR,eth_x_pell,aian,pell,all,2010,ttd_mean,4.26,
FR,eth_x_pell,aian,pell,all,2011,grad3,2.2,91
FR,eth_x_pell,aian,pell,all,2011,grad4,46.2,91
FR,eth_x_pell,aian,pell,all,2011,grad5,69.2,91
FR,eth_x_pell,aian,pell,all,2011,grad6,73.6,91
FR,eth_x_pell,aian,pell,all,2011,grad6_nonuc,74.7,
FR,eth_x_pell,aian,pell,all,2011,grad7p,75.8,91
FR,eth_x_pell,aian,pell,all,2011,gradgpa_mean,3.32,61
FR,eth_x_pell,aian,pell,all,2011,ret1,89.0,91
FR,eth_x_pell,aian,pell,all,2011,ttd_mean,4.37,
FR,eth_x_pell,aian,pell,all,2012,grad3,1.9,107
FR,eth_x_pell,aian,pell,all,2012,grad4,51.4,107
FR,eth_x_pell,aian,pell,all,2012,grad5,65.4,107
FR,eth_x_pell,aian,pell,all,2012,grad6,65.4,107
FR,eth_x_pell,aian,pell,all,2012,grad6_nonuc,68.2,
FR,eth_x_pell,aian,pell,all,2012,grad7p,66.4,107
FR,eth_x_pell,aian,pell,all,2012,gradgpa_mean,3.361,68
FR,eth_x_pell,aian,pell,all,2012,ret1,86.0,107
FR,eth_x_pell,aian,pell,all,2012,ttd_mean,4.15,
FR,eth_x_pell,aian,pell,all,2013,grad3,0.0,91
FR,eth_x_pell,aian,pell,all,2013,grad4,48.4,91
FR,eth_x_pell,aian,pell,all,2013,grad5,70.3,91
FR,eth_x_pell,aian,pell,all,2013,grad6,73.6,91
FR,eth_x_pell,aian,pell,all,2013,grad6_nonuc,78.0,
FR,eth_x_pell,aian,pell,all,2013,grad7p,74.7,91
FR,eth_x_pell,aian,pell,all,2013,gradgpa_mean,3.375,64
FR,eth_x_pell,aian,pell,all,2013,ret1,87.9,91
FR,eth_x_pell,aian,pell,all,2013,ttd_mean,4.31,
FR,eth_x_pell,aian,pell,all,2014,grad3,4.1,97
FR,eth_x_pell,aian,pell,all,2014,grad4,56.7,97
FR,eth_x_pell,aian,pell,all,2014,grad5,81.4,97
FR,eth_x_pell,aian,pell,all,2014,grad6,82.5,97
FR,eth_x_pell,aian,pell,all,2014,grad6_nonuc,85.6,
FR,eth_x_pell,aian,pell,all,2014,grad7p,82.5,97
FR,eth_x_pell,aian,pell,all,2014,gradgpa_mean,3.354,75
FR,eth_x_pell,aian,pell,all,2014,ret1,91.8,97
FR,eth_x_pell,aian,pell,all,2014,ttd_mean,4.16,
FR,eth_x_pell,aian,pell,all,2015,grad3,4.8,83
FR,eth_x_pell,aian,pell,all,2015,grad4,63.9,83
FR,eth_x_pell,aian,pell,all,2015,grad5,79.5,83
FR,eth_x_pell,aian,pell,all,2015,grad6,84.3,83
FR,eth_x_pell,aian,pell,all,2015,grad6_nonuc,86.7,
FR,eth_x_pell,aian,pell,all,2015,grad7p,84.3,83
FR,eth_x_pell,aian,pell,all,2015,gradgpa_mean,3.518,62
FR,eth_x_pell,aian,pell,all,2015,ret1,89.2,83
FR,eth_x_pell,aian,pell,all,2015,ttd_mean,4.15,
FR,eth_x_pell,aian,pell,all,2016,grad3,3.4,87
FR,eth_x_pell,aian,pell,all,2016,grad4,56.3,87
FR,eth_x_pell,aian,pell,all,2016,grad5,73.6,87
FR,eth_x_pell,aian,pell,all,2016,grad6,77.0,87
FR,eth_x_pell,aian,pell,all,2016,grad6_nonuc,79.3,
FR,eth_x_pell,aian,pell,all,2016,grad7p,78.2,87
FR,eth_x_pell,aian,pell,all,2016,gradgpa_mean,3.555,61
FR,eth_x_pell,aian,pell,all,2016,ret1,86.2,87
FR,eth_x_pell,aian,pell,all,2016,ttd_mean,4.2,
FR,eth_x_pell,aian,pell,all,2017,grad3,2.4,82
FR,eth_x_pell,aian,pell,all,2017,grad4,51.2,82
FR,eth_x_pell,aian,pell,all,2017,grad5,64.6,82
FR,eth_x_pell,aian,pell,all,2017,grad6,68.3,82
FR,eth_x_pell,aian,pell,all,2017,grad6_nonuc,70.7,
FR,eth_x_pell,aian,pell,all,2017,grad7p,70.7,82
FR,eth_x_pell,aian,pell,all,2017,gradgpa_mean,3.525,51
FR,eth_x_pell,aian,pell,all,2017,ret1,86.6,82
FR,eth_x_pell,aian,pell,all,2017,ttd_mean,4.2,
FR,eth_x_pell,aian,pell,all,2018,grad3,2.7,74
FR,eth_x_pell,aian,pell,all,2018,grad4,59.5,74
FR,eth_x_pell,aian,pell,all,2018,grad5,68.9,74
FR,eth_x_pell,aian,pell,all,2018,grad6,70.3,74
FR,eth_x_pell,aian,pell,all,2018,grad6_nonuc,73.0,
FR,eth_x_pell,aian,pell,all,2018,grad7p,74.3,74
FR,eth_x_pell,aian,pell,all,2018,gradgpa_mean,3.57,42
FR,eth_x_pell,aian,pell,all,2018,ret1,82.4,74
FR,eth_x_pell,aian,pell,all,2018,ttd_mean,4.18,
FR,eth_x_pell,aian,pell,all,2019,grad3,2.9,69
FR,eth_x_pell,aian,pell,all,2019,grad4,53.6,69
FR,eth_x_pell,aian,pell,all,2019,grad5,66.7,69
FR,eth_x_pell,aian,pell,all,2019,grad6,71.0,69
FR,eth_x_pell,aian,pell,all,2019,grad6_nonuc,73.9,
FR,eth_x_pell,aian,pell,all,2019,gradgpa_mean,3.4,35
FR,eth_x_pell,aian,pell,all,2019,ret1,82.6,69
FR,eth_x_pell,aian,pell,all,2020,grad3,3.4,59
FR,eth_x_pell,aian,pell,all,2020,grad4,59.3,59
FR,eth_x_pell,aian,pell,all,2020,grad5,72.9,59
FR,eth_x_pell,aian,pell,all,2020,gradgpa_mean,3.48,33
FR,eth_x_pell,aian,pell,all,2020,ret1,84.7,59
FR,eth_x_pell,aian,pell,all,2021,grad3,3.9,76
FR,eth_x_pell,aian,pell,all,2021,grad4,51.3,76
FR,eth_x_pell,aian,pell,all,2021,gradgpa_mean,3.47,36
FR,eth_x_pell,aian,pell,all,2021,ret1,80.3,76
FR,eth_x_pell,aian,pell,all,2022,grad3,5.3,94
FR,eth_x_pell,aian,pell,all,2022,ret1,92.6,94
FR,eth_x_pell,aian,pell,all,2023,ret1,86.0,86
FR,eth_x_pell,aian,pell,all,2024,ret1,90.0,110
FR,eth_x_pell,asian_pi,non_pell,all,2003,grad3,2.8,6863
FR,eth_x_pell,asian_pi,non_pell,all,2003,grad4,63.2,6863
FR,eth_x_pell,asian_pi,non_pell,all,2003,grad5,84.4,6863
FR,eth_x_pell,asian_pi,non_pell,all,2003,grad6,87.7,6863
FR,eth_x_pell,asian_pi,non_pell,all,2003,grad7p,88.7,6863
FR,eth_x_pell,asian_pi,non_pell,all,2003,gradgpa_mean,3.251,6020
FR,eth_x_pell,asian_pi,non_pell,all,2003,ret1,93.7,6863
FR,eth_x_pell,asian_pi,non_pell,all,2003,ttd_mean,4.2,
FR,eth_x_pell,asian_pi,non_pell,all,2004,grad3,2.5,6712
FR,eth_x_pell,asian_pi,non_pell,all,2004,grad4,64.3,6712
FR,eth_x_pell,asian_pi,non_pell,all,2004,grad5,84.9,6712
FR,eth_x_pell,asian_pi,non_pell,all,2004,grad6,87.5,6712
FR,eth_x_pell,asian_pi,non_pell,all,2004,grad7p,88.4,6712
FR,eth_x_pell,asian_pi,non_pell,all,2004,gradgpa_mean,3.273,5876
FR,eth_x_pell,asian_pi,non_pell,all,2004,ret1,94.0,6712
FR,eth_x_pell,asian_pi,non_pell,all,2004,ttd_mean,4.18,
FR,eth_x_pell,asian_pi,non_pell,all,2005,grad3,3.1,7479
FR,eth_x_pell,asian_pi,non_pell,all,2005,grad4,65.8,7479
FR,eth_x_pell,asian_pi,non_pell,all,2005,grad5,84.6,7479
FR,eth_x_pell,asian_pi,non_pell,all,2005,grad6,87.5,7479
FR,eth_x_pell,asian_pi,non_pell,all,2005,grad7p,88.2,7479
FR,eth_x_pell,asian_pi,non_pell,all,2005,gradgpa_mean,3.288,6546
FR,eth_x_pell,asian_pi,non_pell,all,2005,ret1,93.5,7479
FR,eth_x_pell,asian_pi,non_pell,all,2005,ttd_mean,4.15,
FR,eth_x_pell,asian_pi,non_pell,all,2006,grad3,3.1,8393
FR,eth_x_pell,asian_pi,non_pell,all,2006,grad4,68.1,8393
FR,eth_x_pell,asian_pi,non_pell,all,2006,grad5,85.6,8393
FR,eth_x_pell,asian_pi,non_pell,all,2006,grad6,88.2,8393
FR,eth_x_pell,asian_pi,non_pell,all,2006,grad7p,89.0,8393
FR,eth_x_pell,asian_pi,non_pell,all,2006,gradgpa_mean,3.278,7403
FR,eth_x_pell,asian_pi,non_pell,all,2006,ret1,94.1,8393
FR,eth_x_pell,asian_pi,non_pell,all,2006,ttd_mean,4.13,
FR,eth_x_pell,asian_pi,non_pell,all,2007,grad3,3.2,7800
FR,eth_x_pell,asian_pi,non_pell,all,2007,grad4,68.1,7800
FR,eth_x_pell,asian_pi,non_pell,all,2007,grad5,85.3,7800
FR,eth_x_pell,asian_pi,non_pell,all,2007,grad6,87.9,7800
FR,eth_x_pell,asian_pi,non_pell,all,2007,grad7p,88.8,7800
FR,eth_x_pell,asian_pi,non_pell,all,2007,gradgpa_mean,3.284,6859
FR,eth_x_pell,asian_pi,non_pell,all,2007,ret1,93.7,7800
FR,eth_x_pell,asian_pi,non_pell,all,2007,ttd_mean,4.13,
FR,eth_x_pell,asian_pi,non_pell,all,2008,grad3,4.0,7539
FR,eth_x_pell,asian_pi,non_pell,all,2008,grad4,70.1,7539
FR,eth_x_pell,asian_pi,non_pell,all,2008,grad5,86.2,7539
FR,eth_x_pell,asian_pi,non_pell,all,2008,grad6,88.7,7539
FR,eth_x_pell,asian_pi,non_pell,all,2008,grad7p,89.4,7539
FR,eth_x_pell,asian_pi,non_pell,all,2008,gradgpa_mean,3.299,6685
FR,eth_x_pell,asian_pi,non_pell,all,2008,ret1,94.1,7539
FR,eth_x_pell,asian_pi,non_pell,all,2008,ttd_mean,4.1,
FR,eth_x_pell,asian_pi,non_pell,all,2009,grad3,3.6,7029
FR,eth_x_pell,asian_pi,non_pell,all,2009,grad4,71.6,7029
FR,eth_x_pell,asian_pi,non_pell,all,2009,grad5,88.3,7029
FR,eth_x_pell,asian_pi,non_pell,all,2009,grad6,90.0,7029
FR,eth_x_pell,asian_pi,non_pell,all,2009,grad7p,90.6,7029
FR,eth_x_pell,asian_pi,non_pell,all,2009,gradgpa_mean,3.315,6325
FR,eth_x_pell,asian_pi,non_pell,all,2009,ret1,94.7,7029
FR,eth_x_pell,asian_pi,non_pell,all,2009,ttd_mean,4.09,
FR,eth_x_pell,asian_pi,non_pell,all,2010,grad3,3.5,6794
FR,eth_x_pell,asian_pi,non_pell,all,2010,grad4,71.2,6794
FR,eth_x_pell,asian_pi,non_pell,all,2010,grad5,88.0,6794
FR,eth_x_pell,asian_pi,non_pell,all,2010,grad6,90.2,6794
FR,eth_x_pell,asian_pi,non_pell,all,2010,grad6_nonuc,90.2,
FR,eth_x_pell,asian_pi,non_pell,all,2010,grad7p,90.7,6794
FR,eth_x_pell,asian_pi,non_pell,all,2010,gradgpa_mean,3.315,6125
FR,eth_x_pell,asian_pi,non_pell,all,2010,ret1,94.7,6794
FR,eth_x_pell,asian_pi,non_pell,all,2010,ttd_mean,4.1,
FR,eth_x_pell,asian_pi,non_pell,all,2011,grad3,3.7,7100
FR,eth_x_pell,asian_pi,non_pell,all,2011,grad4,74.4,7100
FR,eth_x_pell,asian_pi,non_pell,all,2011,grad5,88.2,7100
FR,eth_x_pell,asian_pi,non_pell,all,2011,grad6,90.2,7100
FR,eth_x_pell,asian_pi,non_pell,all,2011,grad6_nonuc,92.4,
FR,eth_x_pell,asian_pi,non_pell,all,2011,grad7p,90.7,7100
FR,eth_x_pell,asian_pi,non_pell,all,2011,gradgpa_mean,3.333,6403
FR,eth_x_pell,asian_pi,non_pell,all,2011,ret1,94.9,7100
FR,eth_x_pell,asian_pi,non_pell,all,2011,ttd_mean,4.07,
FR,eth_x_pell,asian_pi,non_pell,all,2012,grad3,3.7,7540
FR,eth_x_pell,asian_pi,non_pell,all,2012,grad4,74.7,7540
FR,eth_x_pell,asian_pi,non_pell,all,2012,grad5,88.5,7540
FR,eth_x_pell,asian_pi,non_pell,all,2012,grad6,90.4,7540
FR,eth_x_pell,asian_pi,non_pell,all,2012,grad6_nonuc,92.8,
FR,eth_x_pell,asian_pi,non_pell,all,2012,grad7p,90.9,7540
FR,eth_x_pell,asian_pi,non_pell,all,2012,gradgpa_mean,3.34,6813
FR,eth_x_pell,asian_pi,non_pell,all,2012,ret1,95.2,7540
FR,eth_x_pell,asian_pi,non_pell,all,2012,ttd_mean,4.06,
FR,eth_x_pell,asian_pi,non_pell,all,2013,grad3,3.7,7551
FR,eth_x_pell,asian_pi,non_pell,all,2013,grad4,75.3,7551
FR,eth_x_pell,asian_pi,non_pell,all,2013,grad5,88.2,7551
FR,eth_x_pell,asian_pi,non_pell,all,2013,grad6,90.4,7551
FR,eth_x_pell,asian_pi,non_pell,all,2013,grad6_nonuc,92.6,
FR,eth_x_pell,asian_pi,non_pell,all,2013,grad7p,91.0,7551
FR,eth_x_pell,asian_pi,non_pell,all,2013,gradgpa_mean,3.376,6828
FR,eth_x_pell,asian_pi,non_pell,all,2013,ret1,95.1,7551
FR,eth_x_pell,asian_pi,non_pell,all,2013,ttd_mean,4.06,
FR,eth_x_pell,asian_pi,non_pell,all,2014,grad3,4.3,8185
FR,eth_x_pell,asian_pi,non_pell,all,2014,grad4,78.3,8185
FR,eth_x_pell,asian_pi,non_pell,all,2014,grad5,89.7,8185
FR,eth_x_pell,asian_pi,non_pell,all,2014,grad6,91.2,8185
FR,eth_x_pell,asian_pi,non_pell,all,2014,grad6_nonuc,93.7,
FR,eth_x_pell,asian_pi,non_pell,all,2014,grad7p,91.7,8185
FR,eth_x_pell,asian_pi,non_pell,all,2014,gradgpa_mean,3.422,7466
FR,eth_x_pell,asian_pi,non_pell,all,2014,ret1,95.0,8185
FR,eth_x_pell,asian_pi,non_pell,all,2014,ttd_mean,4.02,
FR,eth_x_pell,asian_pi,non_pell,all,2015,grad3,4.6,8291
FR,eth_x_pell,asian_pi,non_pell,all,2015,grad4,80.2,8291
FR,eth_x_pell,asian_pi,non_pell,all,2015,grad5,90.8,8291
FR,eth_x_pell,asian_pi,non_pell,all,2015,grad6,92.2,8291
FR,eth_x_pell,asian_pi,non_pell,all,2015,grad6_nonuc,94.0,
FR,eth_x_pell,asian_pi,non_pell,all,2015,grad7p,92.5,8291
FR,eth_x_pell,asian_pi,non_pell,all,2015,gradgpa_mean,3.434,7642
FR,eth_x_pell,asian_pi,non_pell,all,2015,ret1,96.2,8291
FR,eth_x_pell,asian_pi,non_pell,all,2015,ttd_mean,4.0,
FR,eth_x_pell,asian_pi,non_pell,all,2016,grad3,4.8,9502
FR,eth_x_pell,asian_pi,non_pell,all,2016,grad4,80.9,9502
FR,eth_x_pell,asian_pi,non_pell,all,2016,grad5,91.1,9502
FR,eth_x_pell,asian_pi,non_pell,all,2016,grad6,92.1,9502
FR,eth_x_pell,asian_pi,non_pell,all,2016,grad6_nonuc,94.1,
FR,eth_x_pell,asian_pi,non_pell,all,2016,grad7p,92.6,9502
FR,eth_x_pell,asian_pi,non_pell,all,2016,gradgpa_mean,3.533,8755
FR,eth_x_pell,asian_pi,non_pell,all,2016,ret1,95.7,9502
FR,eth_x_pell,asian_pi,non_pell,all,2016,ttd_mean,3.99,
FR,eth_x_pell,asian_pi,non_pell,all,2017,grad3,6.2,9410
FR,eth_x_pell,asian_pi,non_pell,all,2017,grad4,81.9,9410
FR,eth_x_pell,asian_pi,non_pell,all,2017,grad5,90.3,9410
FR,eth_x_pell,asian_pi,non_pell,all,2017,grad6,91.7,9410
FR,eth_x_pell,asian_pi,non_pell,all,2017,grad6_nonuc,94.1,
FR,eth_x_pell,asian_pi,non_pell,all,2017,grad7p,92.2,9410
FR,eth_x_pell,asian_pi,non_pell,all,2017,gradgpa_mean,3.629,8633
FR,eth_x_pell,asian_pi,non_pell,all,2017,ret1,94.9,9410
FR,eth_x_pell,asian_pi,non_pell,all,2017,ttd_mean,3.95,
