entry,campus,cohort,group_type,subgroup,band,band_lo,band_hi,c_first,c_second,c_third,r_first_pct,r_second_pct,r_third_pct
FR,Irvine,2020,pell_status,non_pell,2,3.67,3.91,891,91,0,,,
FR,Irvine,2020,pell_status,non_pell,3,3.91,4.0,750,54,0,,,
FR,Irvine,2020,pell_status,pell,1,1.1,3.67,596,129,0,,,
FR,Irvine,2020,pell_status,pell,2,3.67,3.91,839,111,0,,,
FR,Irvine,2020,pell_status,pell,3,3.91,4.0,542,62,0,,,
FR,Irvine,2021,ethnicity,aian,1,0.0,3.71,18,0,0,,,
FR,Irvine,2021,ethnicity,aian,2,3.71,3.92,13,0,0,,,
FR,Irvine,2021,ethnicity,aian,3,3.92,4.0,7,0,0,,,
FR,Irvine,2021,ethnicity,asian,1,0.0,3.71,383,0,0,,,
FR,Irvine,2021,ethnicity,asian,2,3.71,3.92,722,0,0,,,
FR,Irvine,2021,ethnicity,asian,3,3.92,4.0,864,0,0,,,
FR,Irvine,2021,ethnicity,black,1,0.0,3.71,118,0,0,,,
FR,Irvine,2021,ethnicity,black,2,3.71,3.92,58,0,0,,,
FR,Irvine,2021,ethnicity,black,3,3.92,4.0,30,0,0,,,
FR,Irvine,2021,ethnicity,hispanic_latino,1,0.0,3.71,464,0,0,,,
FR,Irvine,2021,ethnicity,hispanic_latino,2,3.71,3.92,435,0,0,,,
FR,Irvine,2021,ethnicity,hispanic_latino,3,3.92,4.0,348,0,0,,,
FR,Irvine,2021,ethnicity,international,1,0.0,3.71,166,0,0,,,
FR,Irvine,2021,ethnicity,international,2,3.71,3.92,227,0,0,,,
FR,Irvine,2021,ethnicity,international,3,3.92,4.0,133,0,0,,,
FR,Irvine,2021,ethnicity,white,1,0.0,3.71,142,0,0,,,
FR,Irvine,2021,ethnicity,white,2,3.71,3.92,167,0,0,,,
FR,Irvine,2021,ethnicity,white,3,3.92,4.0,238,0,0,,,
FR,Irvine,2021,first_gen_status,first_gen,1,0.0,3.71,591,0,0,,,
FR,Irvine,2021,first_gen_status,first_gen,2,3.71,3.92,613,0,0,,,
FR,Irvine,2021,first_gen_status,first_gen,3,3.92,4.0,550,0,0,,,
FR,Irvine,2021,first_gen_status,not_first_gen,1,0.0,3.71,686,0,0,,,
FR,Irvine,2021,first_gen_status,not_first_gen,2,3.71,3.92,990,0,0,,,
FR,Irvine,2021,first_gen_status,not_first_gen,3,3.92,4.0,1085,0,0,,,
FR,Irvine,2021,pell_status,non_pell,1,0.0,3.71,714,0,0,,,
FR,Irvine,2021,pell_status,non_pell,2,3.71,3.92,967,0,0,,,
FR,Irvine,2021,pell_status,non_pell,3,3.92,4.0,1032,0,0,,,
FR,Irvine,2021,pell_status,pell,1,0.0,3.71,590,0,0,,,
FR,Irvine,2021,pell_status,pell,2,3.71,3.92,678,0,0,,,
FR,Irvine,2021,pell_status,pell,3,3.92,4.0,634,0,0,,,
FR,Los Angeles,2010,ethnicity,aian,1,1.75,3.47,1,1,0,,,
FR,Los Angeles,2010,ethnicity,aian,2,3.47,3.79,3,1,0,,,
FR,Los Angeles,2010,ethnicity,aian,3,3.79,4.0,17,1,0,,,
FR,Los Angeles,2010,ethnicity,asian,1,1.75,3.47,45,20,6,,,
FR,Los Angeles,2010,ethnicity,asian,2,3.47,3.79,274,69,8,,,
FR,Los Angeles,2010,ethnicity,asian,3,3.79,4.0,1058,180,11,,,
FR,Los Angeles,2010,ethnicity,black,1,1.75,3.47,32,15,2,,,
FR,Los Angeles,2010,ethnicity,black,2,3.47,3.79,30,9,2,,,
FR,Los Angeles,2010,ethnicity,black,3,3.79,4.0,46,18,4,,,
FR,Los Angeles,2010,ethnicity,hispanic_latino,1,1.75,3.47,38,20,2,,,
FR,Los Angeles,2010,ethnicity,hispanic_latino,2,3.47,3.79,142,51,8,,,
FR,Los Angeles,2010,ethnicity,hispanic_latino,3,3.79,4.0,296,91,6,,,
FR,Los Angeles,2010,ethnicity,international,1,1.75,3.47,15,5,0,,,
FR,Los Angeles,2010,ethnicity,international,2,3.47,3.79,37,11,4,,,
FR,Los Angeles,2010,ethnicity,international,3,3.79,4.0,119,22,7,,,
FR,Los Angeles,2010,ethnicity,white,1,1.75,3.47,72,25,3,,,
FR,Los Angeles,2010,ethnicity,white,2,3.47,3.79,155,43,4,,,
FR,Los Angeles,2010,ethnicity,white,3,3.79,4.0,825,108,7,,,
FR,Los Angeles,2010,first_gen_status,first_gen,1,1.75,3.47,68,41,6,,,
FR,Los Angeles,2010,first_gen_status,first_gen,2,3.47,3.79,247,81,12,,,
FR,Los Angeles,2010,first_gen_status,first_gen,3,3.79,4.0,623,160,8,,,
FR,Los Angeles,2010,first_gen_status,not_first_gen,1,1.75,3.47,131,47,8,,,
FR,Los Angeles,2010,first_gen_status,not_first_gen,2,3.47,3.79,395,101,11,,,
FR,Los Angeles,2010,first_gen_status,not_first_gen,3,3.79,4.0,1694,254,28,,,
FR,Los Angeles,2010,pell_status,non_pell,1,1.75,3.47,133,51,8,,,
FR,Los Angeles,2010,pell_status,non_pell,2,3.47,3.79,363,89,9,,,
FR,Los Angeles,2010,pell_status,non_pell,3,3.79,4.0,1672,241,26,,,
FR,Los Angeles,2010,pell_status,pell,1,1.75,3.47,81,41,7,,,
FR,Los Angeles,2010,pell_status,pell,2,3.47,3.79,311,102,17,,,
FR,Los Angeles,2010,pell_status,pell,3,3.79,4.0,820,199,10,,,
FR,Los Angeles,2011,ethnicity,aian,1,0.87,3.5,3,1,0,,,
FR,Los Angeles,2011,ethnicity,aian,2,3.5,3.8,5,1,0,,,
FR,Los Angeles,2011,ethnicity,aian,3,3.8,4.0,16,2,0,,,
FR,Los Angeles,2011,ethnicity,asian,1,0.87,3.5,73,14,2,,,
FR,Los Angeles,2011,ethnicity,asian,2,3.5,3.8,385,77,12,,,
FR,Los Angeles,2011,ethnicity,asian,3,3.8,4.0,1227,198,19,,,
FR,Los Angeles,2011,ethnicity,black,1,0.87,3.5,20,13,1,,,
FR,Los Angeles,2011,ethnicity,black,2,3.5,3.8,38,17,0,,,
FR,Los Angeles,2011,ethnicity,black,3,3.8,4.0,59,13,4,,,
FR,Los Angeles,2011,ethnicity,hispanic_latino,1,0.87,3.5,56,20,1,,,
FR,Los Angeles,2011,ethnicity,hispanic_latino,2,3.5,3.8,208,71,10,,,
FR,Los Angeles,2011,ethnicity,hispanic_latino,3,3.8,4.0,369,104,13,,,
FR,Los Angeles,2011,ethnicity,international,1,0.87,3.5,53,6,2,,,
FR,Los Angeles,2011,ethnicity,international,2,3.5,3.8,93,22,7,,,
FR,Los Angeles,2011,ethnicity,international,3,3.8,4.0,185,41,10,,,
FR,Los Angeles,2011,ethnicity,white,1,0.87,3.5,95,16,2,,,
FR,Los Angeles,2011,ethnicity,white,2,3.5,3.8,228,45,4,,,
FR,Los Angeles,2011,ethnicity,white,3,3.8,4.0,992,142,12,,,
FR,Los Angeles,2011,first_gen_status,first_gen,1,0.87,3.5,94,34,1,,,
FR,Los Angeles,2011,first_gen_status,first_gen,2,3.5,3.8,363,106,13,,,
FR,Los Angeles,2011,first_gen_status,first_gen,3,3.8,4.0,795,172,20,,,
FR,Los Angeles,2011,first_gen_status,not_first_gen,1,0.87,3.5,206,38,6,,,
FR,Los Angeles,2011,first_gen_status,not_first_gen,2,3.5,3.8,612,122,21,,,
FR,Los Angeles,2011,first_gen_status,not_first_gen,3,3.8,4.0,2088,331,39,,,
FR,Los Angeles,2011,pell_status,non_pell,1,0.87,3.5,209,33,5,,,
FR,Los Angeles,2011,pell_status,non_pell,2,3.5,3.8,560,114,18,,,
FR,Los Angeles,2011,pell_status,non_pell,3,3.8,4.0,1949,303,28,,,
FR,Los Angeles,2011,pell_status,pell,1,0.87,3.5,94,40,3,,,
FR,Los Angeles,2011,pell_status,pell,2,3.5,3.8,427,120,16,,,
FR,Los Angeles,2011,pell_status,pell,3,3.8,4.0,971,211,32,,,
FR,Los Angeles,2012,ethnicity,aian,1,1.02,3.52,3,0,0,,,
FR,Los Angeles,2012,ethnicity,aian,2,3.52,3.81,4,0,0,,,
FR,Los Angeles,2012,ethnicity,aian,3,3.81,4.0,13,4,0,,,
FR,Los Angeles,2012,ethnicity,asian,1,1.02,3.52,80,10,2,,,
FR,Los Angeles,2012,ethnicity,asian,2,3.52,3.81,319,57,8,,,
FR,Los Angeles,2012,ethnicity,asian,3,3.81,4.0,1127,144,11,,,
FR,Los Angeles,2012,ethnicity,black,1,1.02,3.52,23,16,3,,,
FR,Los Angeles,2012,ethnicity,black,2,3.52,3.81,48,7,3,,,
FR,Los Angeles,2012,ethnicity,black,3,3.81,4.0,40,11,1,,,
FR,Los Angeles,2012,ethnicity,hispanic_latino,1,1.02,3.52,59,33,6,,,
FR,Los Angeles,2012,ethnicity,hispanic_latino,2,3.52,3.81,208,60,12,,,
FR,Los Angeles,2012,ethnicity,hispanic_latino,3,3.81,4.0,404,86,6,,,
FR,Los Angeles,2012,ethnicity,international,1,1.02,3.52,88,10,2,,,
FR,Los Angeles,2012,ethnicity,international,2,3.52,3.81,149,17,8,,,
FR,Los Angeles,2012,ethnicity,international,3,3.81,4.0,360,48,14,,,
FR,Los Angeles,2012,ethnicity,white,1,1.02,3.52,75,25,1,,,
FR,Los Angeles,2012,ethnicity,white,2,3.52,3.81,184,25,2,,,
FR,Los Angeles,2012,ethnicity,white,3,3.81,4.0,799,75,6,,,
FR,Los Angeles,2012,first_gen_status,first_gen,1,1.02,3.52,104,40,9,,,
FR,Los Angeles,2012,first_gen_status,first_gen,2,3.52,3.81,346,82,17,,,
FR,Los Angeles,2012,first_gen_status,first_gen,3,3.81,4.0,782,143,11,,,
FR,Los Angeles,2012,first_gen_status,not_first_gen,1,1.02,3.52,228,55,5,,,
FR,Los Angeles,2012,first_gen_status,not_first_gen,2,3.52,3.81,583,90,16,,,
FR,Los Angeles,2012,first_gen_status,not_first_gen,3,3.81,4.0,1989,233,27,,,
FR,Los Angeles,2012,pell_status,non_pell,1,1.02,3.52,233,52,8,,,
FR,Los Angeles,2012,pell_status,non_pell,2,3.52,3.81,564,81,13,,,
FR,Los Angeles,2012,pell_status,non_pell,3,3.81,4.0,1894,206,24,,,
FR,Los Angeles,2012,pell_status,pell,1,1.02,3.52,107,44,6,,,
FR,Los Angeles,2012,pell_status,pell,2,3.52,3.81,376,93,20,,,
FR,Los Angeles,2012,pell_status,pell,3,3.81,4.0,914,175,14,,,
FR,Los Angeles,2013,ethnicity,aian,1,1.21,3.57,4,1,0,,,
FR,Los Angeles,2013,ethnicity,aian,2,3.57,3.84,4,1,0,,,
FR,Los Angeles,2013,ethnicity,aian,3,3.84,4.0,12,1,0,,,
FR,Los Angeles,2013,ethnicity,asian,1,1.21,3.57,76,14,3,,,
FR,Los Angeles,2013,ethnicity,asian,2,3.57,3.84,350,51,9,,,
FR,Los Angeles,2013,ethnicity,asian,3,3.84,4.0,1175,114,17,,,
FR,Los Angeles,2013,ethnicity,black,1,1.21,3.57,33,14,2,,,
FR,Los Angeles,2013,ethnicity,black,2,3.57,3.84,45,17,1,,,
FR,Los Angeles,2013,ethnicity,black,3,3.84,4.0,64,18,4,,,
FR,Los Angeles,2013,ethnicity,hispanic_latino,1,1.21,3.57,85,26,4,,,
FR,Los Angeles,2013,ethnicity,hispanic_latino,2,3.57,3.84,234,54,8,,,
FR,Los Angeles,2013,ethnicity,hispanic_latino,3,3.84,4.0,446,81,6,,,
FR,Los Angeles,2013,ethnicity,international,1,1.21,3.57,36,7,1,,,
FR,Los Angeles,2013,ethnicity,international,2,3.57,3.84,90,13,1,,,
FR,Los Angeles,2013,ethnicity,international,3,3.84,4.0,210,35,9,,,
FR,Los Angeles,2013,ethnicity,white,1,1.21,3.57,96,16,5,,,
FR,Los Angeles,2013,ethnicity,white,2,3.57,3.84,284,24,4,,,
FR,Los Angeles,2013,ethnicity,white,3,3.84,4.0,891,66,9,,,
FR,Los Angeles,2013,first_gen_status,first_gen,1,1.21,3.57,117,39,5,,,
FR,Los Angeles,2013,first_gen_status,first_gen,2,3.57,3.84,350,87,13,,,
FR,Los Angeles,2013,first_gen_status,first_gen,3,3.84,4.0,779,122,12,,,
FR,Los Angeles,2013,first_gen_status,not_first_gen,1,1.21,3.57,218,43,10,,,
FR,Los Angeles,2013,first_gen_status,not_first_gen,2,3.57,3.84,678,72,11,,,
FR,Los Angeles,2013,first_gen_status,not_first_gen,3,3.84,4.0,2096,204,33,,,
FR,Los Angeles,2013,pell_status,non_pell,1,1.21,3.57,209,48,7,,,
FR,Los Angeles,2013,pell_status,non_pell,2,3.57,3.84,637,78,11,,,
FR,Los Angeles,2013,pell_status,non_pell,3,3.84,4.0,1923,167,23,,,
FR,Los Angeles,2013,pell_status,pell,1,1.21,3.57,131,35,8,,,
FR,Los Angeles,2013,pell_status,pell,2,3.57,3.84,408,84,13,,,
FR,Los Angeles,2013,pell_status,pell,3,3.84,4.0,983,160,23,,,
FR,Los Angeles,2014,ethnicity,aian,1,0.25,3.59,2,1,0,,,
FR,Los Angeles,2014,ethnicity,aian,2,3.59,3.86,8,1,0,,,
FR,Los Angeles,2014,ethnicity,aian,3,3.86,4.0,13,1,0,,,
FR,Los Angeles,2014,ethnicity,asian,1,0.25,3.59,84,12,2,,,
FR,Los Angeles,2014,ethnicity,asian,2,3.59,3.86,382,40,5,,,
FR,Los Angeles,2014,ethnicity,asian,3,3.86,4.0,1177,94,11,,,
FR,Los Angeles,2014,ethnicity,black,1,0.25,3.59,30,15,1,,,
FR,Los Angeles,2014,ethnicity,black,2,3.59,3.86,61,8,5,,,
FR,Los Angeles,2014,ethnicity,black,3,3.86,4.0,78,11,3,,,
FR,Los Angeles,2014,ethnicity,hispanic_latino,1,0.25,3.59,99,14,2,,,
FR,Los Angeles,2014,ethnicity,hispanic_latino,2,3.59,3.86,280,59,7,,,
FR,Los Angeles,2014,ethnicity,hispanic_latino,3,3.86,4.0,439,90,6,,,
FR,Los Angeles,2014,ethnicity,international,1,0.25,3.59,35,2,1,,,
FR,Los Angeles,2014,ethnicity,international,2,3.59,3.86,95,11,3,,,
FR,Los Angeles,2014,ethnicity,international,3,3.86,4.0,221,33,8,,,
FR,Los Angeles,2014,ethnicity,white,1,0.25,3.59,112,17,5,,,
FR,Los Angeles,2014,ethnicity,white,2,3.59,3.86,284,28,3,,,
FR,Los Angeles,2014,ethnicity,white,3,3.86,4.0,886,55,10,,,
FR,Los Angeles,2014,first_gen_status,first_gen,1,0.25,3.59,128,25,3,,,
FR,Los Angeles,2014,first_gen_status,first_gen,2,3.59,3.86,415,64,9,,,
FR,Los Angeles,2014,first_gen_status,first_gen,3,3.86,4.0,747,110,14,,,
FR,Los Angeles,2014,first_gen_status,not_first_gen,1,0.25,3.59,239,34,9,,,
FR,Los Angeles,2014,first_gen_status,not_first_gen,2,3.59,3.86,711,81,15,,,
FR,Los Angeles,2014,first_gen_status,not_first_gen,3,3.86,4.0,2119,182,25,,,
FR,Los Angeles,2014,pell_status,non_pell,1,0.25,3.59,232,29,9,,,
FR,Los Angeles,2014,pell_status,non_pell,2,3.59,3.86,692,75,9,,,
FR,Los Angeles,2014,pell_status,non_pell,3,3.86,4.0,2015,171,24,,,
FR,Los Angeles,2014,pell_status,pell,1,0.25,3.59,139,32,3,,,
FR,Los Angeles,2014,pell_status,pell,2,3.59,3.86,455,76,15,,,
FR,Los Angeles,2014,pell_status,pell,3,3.86,4.0,891,124,15,,,
FR,Los Angeles,2015,ethnicity,aian,1,1.0,3.61,2,0,0,,,
FR,Los Angeles,2015,ethnicity,aian,2,3.61,3.87,9,0,0,,,
FR,Los Angeles,2015,ethnicity,aian,3,3.87,4.0,13,2,0,,,
FR,Los Angeles,2015,ethnicity,asian,1,1.0,3.61,101,12,0,,,
FR,Los Angeles,2015,ethnicity,asian,2,3.61,3.87,372,46,6,,,
FR,Los Angeles,2015,ethnicity,asian,3,3.87,4.0,1171,95,10,,,
FR,Los Angeles,2015,ethnicity,black,1,1.0,3.61,51,12,2,,,
FR,Los Angeles,2015,ethnicity,black,2,3.61,3.87,45,5,3,,,
FR,Los Angeles,2015,ethnicity,black,3,3.87,4.0,83,17,2,,,
FR,Los Angeles,2015,ethnicity,hispanic_latino,1,1.0,3.61,95,36,4,,,
FR,Los Angeles,2015,ethnicity,hispanic_latino,2,3.61,3.87,268,45,8,,,
FR,Los Angeles,2015,ethnicity,hispanic_latino,3,3.87,4.0,460,70,13,,,
FR,Los Angeles,2015,ethnicity,international,1,1.0,3.61,30,2,1,,,
FR,Los Angeles,2015,ethnicity,international,2,3.61,3.87,77,10,2,,,
FR,Los Angeles,2015,ethnicity,international,3,3.87,4.0,191,11,7,,,
FR,Los Angeles,2015,ethnicity,white,1,1.0,3.61,98,15,1,,,
FR,Los Angeles,2015,ethnicity,white,2,3.61,3.87,274,14,5,,,
FR,Los Angeles,2015,ethnicity,white,3,3.87,4.0,895,42,6,,,
FR,Los Angeles,2015,first_gen_status,first_gen,1,1.0,3.61,138,38,4,,,
FR,Los Angeles,2015,first_gen_status,first_gen,2,3.61,3.87,377,60,11,,,
FR,Los Angeles,2015,first_gen_status,first_gen,3,3.87,4.0,753,90,12,,,
FR,Los Angeles,2015,first_gen_status,not_first_gen,1,1.0,3.61,244,44,4,,,
FR,Los Angeles,2015,first_gen_status,not_first_gen,2,3.61,3.87,698,63,14,,,
FR,Los Angeles,2015,first_gen_status,not_first_gen,3,3.87,4.0,2152,148,28,,,
FR,Los Angeles,2015,pell_status,non_pell,1,1.0,3.61,225,36,2,,,
FR,Los Angeles,2015,pell_status,non_pell,2,3.61,3.87,672,66,13,,,
FR,Los Angeles,2015,pell_status,non_pell,3,3.87,4.0,2083,136,24,,,
FR,Los Angeles,2015,pell_status,pell,1,1.0,3.61,166,48,6,,,
FR,Los Angeles,2015,pell_status,pell,2,3.61,3.87,411,57,12,,,
FR,Los Angeles,2015,pell_status,pell,3,3.87,4.0,854,106,16,,,
FR,Los Angeles,2016,ethnicity,aian,1,0.85,3.59,7,0,1,,,
FR,Los Angeles,2016,ethnicity,aian,2,3.59,3.86,5,1,0,,,
FR,Los Angeles,2016,ethnicity,aian,3,3.86,4.0,18,1,1,,,
FR,Los Angeles,2016,ethnicity,asian,1,0.85,3.59,76,15,1,,,
FR,Los Angeles,2016,ethnicity,asian,2,3.59,3.86,402,36,4,,,
FR,Los Angeles,2016,ethnicity,asian,3,3.86,4.0,1353,87,6,,,
FR,Los Angeles,2016,ethnicity,black,1,0.85,3.59,45,14,2,,,
FR,Los Angeles,2016,ethnicity,black,2,3.59,3.86,107,12,2,,,
FR,Los Angeles,2016,ethnicity,black,3,3.86,4.0,132,13,0,,,
FR,Los Angeles,2016,ethnicity,hispanic_latino,1,0.85,3.59,130,29,3,,,
FR,Los Angeles,2016,ethnicity,hispanic_latino,2,3.59,3.86,391,42,7,,,
FR,Los Angeles,2016,ethnicity,hispanic_latino,3,3.86,4.0,635,75,4,,,
FR,Los Angeles,2016,ethnicity,international,1,0.85,3.59,30,0,0,,,
FR,Los Angeles,2016,ethnicity,international,2,3.59,3.86,68,6,5,,,
FR,Los Angeles,2016,ethnicity,international,3,3.86,4.0,272,14,6,,,
FR,Los Angeles,2016,ethnicity,white,1,0.85,3.59,88,13,3,,,
FR,Los Angeles,2016,ethnicity,white,2,3.59,3.86,271,21,1,,,
FR,Los Angeles,2016,ethnicity,white,3,3.86,4.0,1000,56,5,,,
FR,Los Angeles,2016,first_gen_status,first_gen,1,0.85,3.59,172,36,8,,,
FR,Los Angeles,2016,first_gen_status,first_gen,2,3.59,3.86,523,55,8,,,
FR,Los Angeles,2016,first_gen_status,first_gen,3,3.86,4.0,925,87,5,,,
FR,Los Angeles,2016,first_gen_status,not_first_gen,1,0.85,3.59,211,36,3,,,
FR,Los Angeles,2016,first_gen_status,not_first_gen,2,3.59,3.86,730,64,12,,,
FR,Los Angeles,2016,first_gen_status,not_first_gen,3,3.86,4.0,2578,164,17,,,
FR,Los Angeles,2016,pell_status,non_pell,1,0.85,3.59,209,32,1,,,
FR,Los Angeles,2016,pell_status,non_pell,2,3.59,3.86,725,58,11,,,
FR,Los Angeles,2016,pell_status,non_pell,3,3.86,4.0,2495,156,14,,,
FR,Los Angeles,2016,pell_status,pell,1,0.85,3.59,183,41,10,,,
FR,Los Angeles,2016,pell_status,pell,2,3.59,3.86,551,63,9,,,
FR,Los Angeles,2016,pell_status,pell,3,3.86,4.0,1046,100,9,,,
FR,Los Angeles,2017,ethnicity,aian,1,0.0,3.63,1,1,0,,,
FR,Los Angeles,2017,ethnicity,aian,2,3.63,3.88,6,1,0,,,
FR,Los Angeles,2017,ethnicity,aian,3,3.88,4.0,15,0,0,,,
FR,Los Angeles,2017,ethnicity,asian,1,0.0,3.63,90,6,3,,,
FR,Los Angeles,2017,ethnicity,asian,2,3.63,3.88,318,28,3,,,
FR,Los Angeles,2017,ethnicity,asian,3,3.88,4.0,1288,61,11,,,
FR,Los Angeles,2017,ethnicity,black,1,0.0,3.63,56,6,1,,,
FR,Los Angeles,2017,ethnicity,black,2,3.63,3.88,89,10,0,,,
FR,Los Angeles,2017,ethnicity,black,3,3.88,4.0,103,7,0,,,
FR,Los Angeles,2017,ethnicity,hispanic_latino,1,0.0,3.63,132,17,3,,,
FR,Los Angeles,2017,ethnicity,hispanic_latino,2,3.63,3.88,353,39,6,,,
FR,Los Angeles,2017,ethnicity,hispanic_latino,3,3.88,4.0,563,45,6,,,
FR,Los Angeles,2017,ethnicity,international,1,0.0,3.63,38,5,0,,,
FR,Los Angeles,2017,ethnicity,international,2,3.63,3.88,71,4,2,,,
FR,Los Angeles,2017,ethnicity,international,3,3.88,4.0,209,16,2,,,
FR,Los Angeles,2017,ethnicity,white,1,0.0,3.63,96,17,8,,,
FR,Los Angeles,2017,ethnicity,white,2,3.63,3.88,284,19,0,,,
FR,Los Angeles,2017,ethnicity,white,3,3.88,4.0,971,46,15,,,
FR,Los Angeles,2017,first_gen_status,first_gen,1,0.0,3.63,173,23,5,,,
FR,Los Angeles,2017,first_gen_status,first_gen,2,3.63,3.88,435,48,6,,,
FR,Los Angeles,2017,first_gen_status,first_gen,3,3.88,4.0,825,50,10,,,
FR,Los Angeles,2017,first_gen_status,not_first_gen,1,0.0,3.63,245,30,8,,,
FR,Los Angeles,2017,first_gen_status,not_first_gen,2,3.63,3.88,709,55,5,,,
FR,Los Angeles,2017,first_gen_status,not_first_gen,3,3.88,4.0,2392,130,23,,,
FR,Los Angeles,2017,pell_status,non_pell,1,0.0,3.63,233,33,7,,,
FR,Los Angeles,2017,pell_status,non_pell,2,3.63,3.88,672,48,4,,,
FR,Los Angeles,2017,pell_status,non_pell,3,3.88,4.0,2346,119,25,,,
FR,Los Angeles,2017,pell_status,pell,1,0.0,3.63,193,22,8,,,
FR,Los Angeles,2017,pell_status,pell,2,3.63,3.88,497,57,7,,,
FR,Los Angeles,2017,pell_status,pell,3,3.88,4.0,917,64,9,,,
FR,Los Angeles,2018,ethnicity,aian,1,0.0,3.68,9,2,1,,,
FR,Los Angeles,2018,ethnicity,aian,2,3.68,3.9,6,1,0,,,
FR,Los Angeles,2018,ethnicity,aian,3,3.9,4.0,20,1,0,,,
FR,Los Angeles,2018,ethnicity,asian,1,0.0,3.68,91,10,4,,,
FR,Los Angeles,2018,ethnicity,asian,2,3.68,3.9,339,23,2,,,
FR,Los Angeles,2018,ethnicity,asian,3,3.9,4.0,1474,71,10,,,
FR,Los Angeles,2018,ethnicity,black,1,0.0,3.68,57,11,3,,,
FR,Los Angeles,2018,ethnicity,black,2,3.68,3.9,77,6,3,,,
FR,Los Angeles,2018,ethnicity,black,3,3.9,4.0,120,9,2,,,
FR,Los Angeles,2018,ethnicity,hispanic_latino,1,0.0,3.68,125,18,2,,,
FR,Los Angeles,2018,ethnicity,hispanic_latino,2,3.68,3.9,246,24,9,,,
FR,Los Angeles,2018,ethnicity,hispanic_latino,3,3.9,4.0,567,40,4,,,
FR,Los Angeles,2018,ethnicity,international,1,0.0,3.68,39,4,0,,,
FR,Los Angeles,2018,ethnicity,international,2,3.68,3.9,64,9,4,,,
FR,Los Angeles,2018,ethnicity,international,3,3.9,4.0,230,11,4,,,
FR,Los Angeles,2018,ethnicity,white,1,0.0,3.68,95,19,3,,,
FR,Los Angeles,2018,ethnicity,white,2,3.68,3.9,245,15,3,,,
FR,Los Angeles,2018,ethnicity,white,3,3.9,4.0,1021,63,10,,,
FR,Los Angeles,2018,first_gen_status,first_gen,1,0.0,3.68,164,25,4,,,
FR,Los Angeles,2018,first_gen_status,first_gen,2,3.68,3.9,325,36,8,,,
FR,Los Angeles,2018,first_gen_status,first_gen,3,3.9,4.0,785,53,10,,,
FR,Los Angeles,2018,first_gen_status,not_first_gen,1,0.0,3.68,252,36,10,,,
FR,Los Angeles,2018,first_gen_status,not_first_gen,2,3.68,3.9,672,41,13,,,
FR,Los Angeles,2018,first_gen_status,not_first_gen,3,3.9,4.0,2753,153,20,,,
FR,Los Angeles,2018,pell_status,non_pell,1,0.0,3.68,255,40,5,,,
FR,Los Angeles,2018,pell_status,non_pell,2,3.68,3.9,654,39,12,,,
FR,Los Angeles,2018,pell_status,non_pell,3,3.9,4.0,2636,144,16,,,
FR,Los Angeles,2018,pell_status,pell,1,0.0,3.68,174,26,9,,,
FR,Los Angeles,2018,pell_status,pell,2,3.68,3.9,363,41,10,,,
FR,Los Angeles,2018,pell_status,pell,3,3.9,4.0,949,67,15,,,
FR,Los Angeles,2019,ethnicity,aian,1,1.38,3.69,8,0,1,,,
FR,Los Angeles,2019,ethnicity,aian,2,3.69,3.91,8,1,0,,,
FR,Los Angeles,2019,ethnicity,aian,3,3.91,4.0,15,0,0,,,
FR,Los Angeles,2019,ethnicity,asian,1,1.38,3.69,76,7,1,,,
FR,Los Angeles,2019,ethnicity,asian,2,3.69,3.91,347,27,2,,,
FR,Los Angeles,2019,ethnicity,asian,3,3.91,4.0,1480,63,7,,,
FR,Los Angeles,2019,ethnicity,black,1,1.38,3.69,54,8,3,,,
FR,Los Angeles,2019,ethnicity,black,2,3.69,3.91,72,10,2,,,
FR,Los Angeles,2019,ethnicity,black,3,3.91,4.0,127,8,3,,,
FR,Los Angeles,2019,ethnicity,hispanic_latino,1,1.38,3.69,108,20,2,,,
FR,Los Angeles,2019,ethnicity,hispanic_latino,2,3.69,3.91,280,25,2,,,
FR,Los Angeles,2019,ethnicity,hispanic_latino,3,3.91,4.0,596,37,11,,,
FR,Los Angeles,2019,ethnicity,international,1,1.38,3.69,23,3,0,,,
FR,Los Angeles,2019,ethnicity,international,2,3.69,3.91,41,2,1,,,
FR,Los Angeles,2019,ethnicity,international,3,3.91,4.0,209,10,9,,,
FR,Los Angeles,2019,ethnicity,white,1,1.38,3.69,80,11,1,,,
FR,Los Angeles,2019,ethnicity,white,2,3.69,3.91,226,20,1,,,
FR,Los Angeles,2019,ethnicity,white,3,3.91,4.0,951,57,6,,,
FR,Los Angeles,2019,first_gen_status,first_gen,1,1.38,3.69,131,24,3,,,
FR,Los Angeles,2019,first_gen_status,first_gen,2,3.69,3.91,350,29,3,,,
FR,Los Angeles,2019,first_gen_status,first_gen,3,3.91,4.0,773,39,11,,,
FR,Los Angeles,2019,first_gen_status,not_first_gen,1,1.38,3.69,218,26,5,,,
FR,Los Angeles,2019,first_gen_status,not_first_gen,2,3.69,3.91,637,55,5,,,
FR,Los Angeles,2019,first_gen_status,not_first_gen,3,3.91,4.0,2666,147,25,,,
FR,Los Angeles,2019,pell_status,non_pell,1,1.38,3.69,202,22,6,,,
FR,Los Angeles,2019,pell_status,non_pell,2,3.69,3.91,595,52,5,,,
FR,Los Angeles,2019,pell_status,non_pell,3,3.91,4.0,2575,139,24,,,
